@relation 'features-weka.filters.unsupervised.attribute.Remove-R22,25'

@attribute Gender {Male,Female,Unknown,Combo}
@attribute Polarity numeric
@attribute Subjectivity numeric
@attribute WordCount numeric
@attribute FleschReading numeric
@attribute OT numeric
@attribute NT numeric
@attribute BoM numeric
@attribute DC numeric
@attribute PoGP numeric
@attribute AllScriptureCount numeric
@attribute StoryNames numeric
@attribute TalkingSpeed numeric
@attribute AuthorityMentions numeric
@attribute WeToYouRatio numeric
@attribute WordQuantity numeric
@attribute FirstPersonPronoun numeric
@attribute PercentInItalics numeric
@attribute PercentInQuotes numeric
@attribute DaysElapsed numeric
@attribute NameSearchResults numeric
@attribute MonthGiven numeric
@attribute YearGiven numeric
@attribute PopularByAbsolute {y,n}

@data
Male,0.23,0.54,9178,5.6,0,0,1,1,0,1,24,4.318728,14,61.826,1625,189,0.104707,0,16397,6070,1,1973,n
Male,0.19,0.52,6890,3.26,1,6,1,7,0,10,20,0.689,12,51.372,1488,143,0.200145,0.051379,13441,307000,2,1981,n
Male,0.23,0.55,4108,4.82,2,6,3,3,0,13,12,3.473287,6,13.462,1219,52,0.123418,0,13868,17400,12,1979,n
Male,0.24,0.53,6024,2.86,0,9,4,17,0,15,16,2.540509,20,27.469,1163,183,0.126494,0,12629,343000,5,1983,n
Female,0.16,0.48,4527,3.65,0,1,3,8,1,19,24,2.973032,9,116.129,1340,63,0.044842,0,4775,7800,11,2004,n
Female,0.12,0.46,3492,3.26,6,5,4,6,1,23,17,2.38995,13,224.308,1211,53,0.091638,0,4961,586000,4,2004,n
Male,0.16,0.47,4770,5.99,1,0,8,1,0,12,4,2.538501,5,19.82,1121,96,0.129979,0,6905,8460000,1,1999,n
Male,0.2,0.52,6658,5.99,1,1,9,0,0,13,12,2.419043,8,7.361,1315,82,0.106789,0,8697,13200,2,1994,n
Male,0.16,0.46,1951,8.34,0,0,0,5,0,0,3,0.1951,7,20,676,39,0.02614,0,7764,6200000,8,1996,n
Male,0.2,0.53,4047,7.17,0,0,1,0,0,1,12,2.226955,5,70.054,1025,36,0.026686,0,7344,223000,10,1997,y
Male,0.18,0.45,5881,5.99,0,1,4,2,1,6,17,1.752215,9,3.324,1305,150,0.12838,0,11532,570000,5,1986,y
Male,0.15,0.5,4686,5.21,0,3,11,2,0,16,10,2.151744,8,47.087,1234,81,0.197183,0,9514,570000,11,1991,n
Male,0.19,0.47,5281,7.56,0,0,1,28,0,1,11,0.5281,5,20.779,1313,128,0.02348,0,8861,570000,8,1993,n
Male,0.15,0.49,6104,4.82,0,3,7,2,0,12,6,2.711546,29,3.31,1289,206,0.116481,0,10258,570000,10,1989,y
Male,0.15,0.53,2307,5.6,0,1,0,0,1,2,6,0.2307,8,18.182,755,29,0.056784,0,5938,570000,8,2001,n
Male,0.21,0.52,4823,6.38,2,0,5,0,0,13,7,2.656961,7,162.769,1309,48,0.384615,0,7771,570000,8,1996,n
Male,0.21,0.51,5238,7.95,2,1,3,0,2,13,6,2.726156,3,282.692,1234,31,0.183658,0,8060,570000,11,1995,y
Male,0.2,0.48,4390,3.25,0,5,0,1,0,5,9,2.471877,2,10.676,1114,127,0.048975,0,13497,570000,12,1980,n
Male,0.21,0.57,4884,5.6,0,2,5,1,0,9,6,2.742653,1,15.385,1098,96,0.135135,0,4098,570000,9,2006,y
Male,0.15,0.54,4492,5.99,0,0,7,5,2,11,5,2.907639,4,10.383,1133,74,0.191451,0,11334,570000,11,1986,n
Male,0.33,0.57,920,6.78,0,0,0,3,0,0,4,0.092,13,1.8,375,4,0.047826,0,1177,570000,9,2014,n
Male,0.2,0.56,4423,6.38,0,1,3,0,0,6,3,2.961788,5,31.154,1029,53,0.172733,0,6315,570000,8,2000,n
Male,0.12,0.47,5930,5.21,0,0,0,12,0,3,5,2.350548,21,10.522,1166,175,0.10253,0,10678,570000,9,1988,n
Male,0.22,0.52,4656,7.16,0,2,4,2,0,12,14,3.071478,3,77.067,1016,42,0.206615,0,7752,570000,9,1996,y
Male,0.19,0.54,3425,4.43,1,4,4,0,0,11,5,2.078517,6,26.667,877,38,0.120292,0,3606,570000,1,2008,y
Male,0.16,0.52,6760,4.82,0,2,1,5,0,5,15,0.676,9,11.274,1364,249,0.010651,0,9591,480000,8,1991,n
Male,0.18,0.54,5374,4.82,1,0,7,6,0,11,8,2.339723,10,5.444,1147,112,0.154075,0,9922,36700,9,1990,y
Unknown,0.15,0.47,3993,5.22,2,2,2,3,7,17,9,1.908359,5,11.458,1157,35,0.077886,0.025044,6847,347000,3,1999,n
Unknown,0.14,0.51,6233,4.43,2,3,1,11,0,9,19,3.265475,12,24.045,1817,93,0.14712,0,12734,28700,1,1983,y
Unknown,0.12,0.45,3605,4.43,2,4,0,0,0,7,10,1.765337,6,51.2,1145,54,0.085437,0.011096,3242,234,1,2009,n
Unknown,0.08,0.5,6211,4.43,5,1,2,6,2,15,25,3.038761,5,3.195,1828,101,0.038641,0,13770,1590000,3,1980,n
Unknown,0.13,0.53,5289,4.82,3,6,7,5,0,20,24,2.092783,11,200.893,1623,50,0.019853,0,10543,1590000,1,1989,n
Male,0.21,0.5,5488,7.96,0,3,1,0,0,8,8,2.978499,27,31.5,1578,37,0.135933,0.010386,6329,298000,8,2000,n
Female,0.19,0.51,4005,6.39,1,1,0,2,1,8,9,0.4005,9,31.243,1234,44,0.278652,0,15464,298000,7,1975,n
Male,0.14,0.44,3012,6.39,1,10,3,1,1,16,14,0.3012,1,147,906,19,0.205179,0,14178,298000,2,1979,n
Male,0.14,0.52,3278,5.6,1,4,2,2,0,13,18,1.808773,8,54.321,1015,41,0.126602,0,9061,18400,2,1993,n
Male,0.16,0.51,3346,7.56,3,0,4,0,0,7,8,1.571426,2,104.533,1109,26,0.126121,0,9460,40000,1,1992,n
Male,0.17,0.48,2791,4.04,1,2,7,1,0,17,11,1.805422,2,2.579,1000,23,0.082408,0,10487,40000,3,1989,y
Male,0.29,0.48,2455,5.21,0,2,0,2,0,2,9,0.2455,3,70.349,820,47,0.144603,0,20671,8720,4,1961,n
Male,0.18,0.5,3199,6.78,0,1,9,3,0,13,8,1.682277,19,7.314,1071,40,0.112848,0,9950,8720,9,1990,n
Male,0.23,0.46,1722,7.17,0,1,0,0,0,1,8,2.599052,2,9,696,9,0.070267,0,16430,8720,12,1972,y
Male,0.23,0.56,2891,6.78,0,2,0,3,0,3,19,2.091258,17,76.696,1056,20,0.029056,0,11250,17800000,2,1987,n
Male,0.15,0.51,4361,7.17,2,3,0,2,1,6,18,1.941543,3,7.934,1270,131,0.11213,0,18079,211000,5,1968,y
Male,0.13,0.47,2861,5.6,0,4,1,0,0,5,20,1.785714,7,7.143,841,79,0.01468,0,22702,1840000,10,1955,y
Male,0.12,0.54,5037,8.74,0,4,16,2,0,20,18,2.826037,3,6.759,1744,29,0.038714,0,12521,1200000,8,1983,y
Male,0.16,0.49,4149,6.78,0,0,0,0,0,0,10,2.333934,8,80.667,1202,51,0.010364,0,11845,2670,6,1985,n
Male,0.23,0.49,4770,4.43,0,10,0,1,0,10,23,2.899861,20,26.298,1472,69,0.072746,0,7295,2670,12,1997,n
Male,0.2,0.45,4180,6.39,0,11,2,4,0,14,19,0.418,3,35.629,1309,48,0.045215,0,12323,571000,3,1984,n
Male,0.2,0.52,4121,4.82,0,1,0,8,0,2,15,2.554069,11,27.272,1099,134,0.010434,0,14064,571000,5,1979,n
Male,0.18,0.49,4990,6,1,1,1,24,0,6,39,2.855266,4,162.45,1732,69,0.008617,0,13616,571000,8,1980,y
Male,0.16,0.52,4696,4.83,0,0,0,8,0,0,5,3.326307,4,121,1348,92,0.074319,0.129259,13359,571000,5,1981,y
Male,0.22,0.56,4700,5.6,0,1,0,10,0,2,23,0.47,75,7.364,1363,82,0.078936,0,15450,23000,8,1975,n
Male,0.22,0.5,6012,4.43,1,23,6,2,0,36,32,2.118187,18,62,1727,87,0.171657,0,13268,23000,8,1981,n
Male,0.18,0.55,3920,7.57,5,2,2,4,2,20,5,1.635323,2,220.19,1164,50,0.071429,0,9654,23000,6,1991,n
Male,0.2,0.52,843,6.4,0,0,0,6,0,0,3,2.535654,3,2.286,426,15,0.064057,0.003559,3758,19300,8,2007,n
Male,0.21,0.52,1052,7.17,0,0,0,3,0,0,7,3.064442,1,0.962,497,15,0,0,4122,19300,8,2006,n
Male,0.19,0.41,864,9.14,0,0,0,2,0,0,5,2.490641,0,0.429,425,8,0.188657,0,3870,19300,4,2007,n
Female,0.12,0.5,3609,7.17,0,3,4,3,0,7,8,2.678084,5,218.273,1049,30,0.105569,0,5356,19300,4,2003,n
Male,0.15,0.5,5605,5.6,0,5,5,6,0,12,14,3.170639,21,360.043,1591,113,0.197145,0,3235,19300,1,2009,n
Male,0.09,0.44,5111,5.61,0,6,2,0,0,9,26,3.009435,4,51.2,1434,87,0.04011,0.002348,2017,19300,5,2012,n
Male,0.15,0.55,3974,6.39,0,4,6,7,3,17,11,3.171446,2,184.471,1151,78,0,0,4761,19300,11,2004,n
Male,0.17,0.5,3646,4.83,0,4,1,0,2,9,10,2.759356,13,72.727,1240,74,0.113275,0.002194,5237,19300,7,2003,n
Male,0.18,0.51,3437,5.62,4,2,2,10,1,11,27,0.3437,5,162.562,1385,29,0.075065,0.00931,10515,19300,2,1989,n
Male,0.23,0.52,4337,6.78,0,0,0,4,1,1,16,0.4337,0,70.258,1317,79,0.009223,0.000231,14897,19300,2,1977,n
Male,0.22,0.54,6580,4.43,0,4,7,16,0,13,31,2.067305,6,196.695,1591,190,0.131003,0.001976,13142,19300,12,1981,n
Male,0.13,0.55,4903,5.62,0,4,7,1,0,14,12,2.741238,6,225.333,1561,35,0.139506,0.003059,12300,19300,3,1984,n
Male,0.19,0.5,4821,5.61,1,2,0,3,1,4,33,0.4821,8,82.688,1545,84,0.055175,0.00083,13910,19300,10,1979,n
Male,0.2,0.54,3885,6.78,1,5,4,4,1,13,8,0.3885,0,106.522,1298,21,0.173745,0,11931,19300,3,1985,n
Male,0.11,0.47,3788,6.39,0,0,12,0,0,13,5,0.3788,0,296.053,1171,54,0.395723,0,10825,19300,4,1988,n
Male,0.11,0.47,3580,4.04,3,2,2,2,1,10,4,1.667438,5,40.111,1209,19,0.087709,0,12678,19300,3,1983,n
Male,0.18,0.49,4023,7.56,0,1,0,10,0,6,13,0.4023,16,112.225,1202,33,0.041263,0,15863,19300,6,1974,n
Male,0.15,0.45,3513,6.39,0,0,0,0,0,1,4,0.3513,5,22.753,1103,61,0.08312,0,13539,19300,11,1980,n
Male,0.15,0.43,3405,6.39,1,1,0,4,0,8,7,0.3405,14,178.571,1083,16,0.176799,0,14267,173000,11,1978,n
Male,0.22,0.56,6548,5.6,1,4,2,2,1,11,20,3.276971,6,61.04,1720,138,0.227092,0,7253,182000000,1,1998,n
Male,0.21,0.54,4950,4.04,2,8,6,7,1,25,16,2.731032,31,44.735,1484,70,0.213535,0,8191,1980000,6,1995,n
Male,0.29,0.56,4506,5.99,0,3,9,3,1,20,10,0.4506,14,180.923,1149,56,0.171327,0,13896,11500000,11,1979,n
Male,0.24,0.53,5879,6,3,14,13,0,4,45,7,1.935376,14,152.471,1528,88,0.196632,0,12848,4800000,9,1982,n
Male,0.21,0.49,3728,7.56,0,0,1,1,0,2,10,1.757142,5,18,1198,72,0.113197,0,13098,4800000,1,1982,n
Male,0.22,0.52,5896,7.17,0,2,3,0,0,13,8,0.5896,12,176,1426,81,0.012212,0,10524,4800000,2,1989,n
Male,0.12,0.44,4602,5.61,4,4,20,0,0,39,18,3.083062,1,179.56,1312,36,0.071925,0,6000,6470000,6,2001,n
Male,0.16,0.42,4819,4.82,1,2,1,1,0,7,12,2.727135,11,4.457,1234,154,0.250467,0.001245,2465,77900,3,2011,y
Male,0.1,0.52,3993,4.82,0,0,1,3,0,2,16,0.3993,36,17.633,1272,44,0.630854,0,14939,129000,1,1977,n
Male,0.18,0.46,3424,4.44,0,1,6,1,0,11,22,1.730812,9,39.2,1172,63,0.253797,0,1720,77900,3,2013,n
Male,0.18,0.46,3424,4.44,0,1,6,2,0,11,22,1.730812,9,39.2,1172,63,0.253797,0,1720,1780000,3,2013,n
Male,0.2,0.52,4962,4.82,0,2,4,11,0,6,17,0.4962,3,61.564,1472,119,0.301693,0,8604,20300,5,1994,n
Male,0.06,0.48,4395,5.21,0,1,3,0,0,5,16,2.90847,8,53.333,1207,78,0.07099,0,5902,27300,10,2001,n
Male,0.11,0.49,6667,6.39,7,6,13,1,0,27,21,3.110417,4,376.471,1624,226,0.013199,0,7099,590,6,1998,n
Male,0.17,0.5,3613,4.83,2,0,4,5,0,6,17,2.21811,7,21.278,1316,56,0.142264,0.008303,6968,43000,11,1998,n
Male,0.17,0.52,4104,6.39,2,1,0,2,0,7,16,2.550006,16,98,1378,59,0.25999,0,14526,43000,2,1978,n
Male,0.17,0.49,3722,4.82,0,0,0,1,0,0,10,2.64989,24,3.765,1224,51,0.059108,0.030897,5944,43000,8,2001,n
Male,0.2,0.52,2135,6.39,3,1,0,1,0,4,15,0.2135,1,0.696,893,13,0.407026,0,15513,43000,6,1975,n
Male,0.31,0.55,2672,4.44,6,5,3,3,0,17,15,2.059999,4,32,964,39,0.168787,0.006362,4656,571000,3,2005,n
Male,0.22,0.51,2923,6.78,1,2,3,5,0,8,10,1.521762,22,18.375,979,48,0.047554,0,8499,571000,8,1994,n
Male,0.21,0.49,2874,5.61,1,5,1,4,0,8,13,2.746168,11,16.69,1100,35,0.0254,0.002784,13406,571000,3,1981,n
Male,0.2,0.5,3147,6.79,2,1,0,16,0,4,6,2.306626,12,16.568,1184,34,0.07531,0,7316,571000,11,1997,n
Male,0.24,0.5,2700,7.95,1,2,2,0,0,6,17,3.155149,4,6.857,915,41,0.015926,0,16178,571000,8,1973,n
Male,0.25,0.54,3579,5.61,1,1,0,8,0,3,14,2.604409,9,1.385,1112,44,0.053926,0.002235,11978,571000,2,1985,n
Male,0.31,0.5,4107,7.17,2,2,3,2,0,8,27,0.4107,27,16.953,1348,45,0.088142,0,16033,571000,1,1974,n
Male,0.24,0.51,3140,6,0,1,1,2,0,3,11,2.721612,11,37.786,910,25,0.075478,0,13758,571000,3,1980,y
Male,0.18,0.46,3735,5.21,3,0,2,17,2,8,20,2.514298,16,7.714,1231,70,0.133066,0.003481,7997,571000,1,1996,n
Male,0.28,0.47,3150,6.39,1,2,5,24,0,10,10,1.993173,5,39.114,1178,34,0.046349,0,6651,571000,9,1999,n
Male,0.2,0.55,2958,6,8,4,3,2,0,15,15,2.365139,4,121,1111,55,0.0595,0,12517,571000,8,1983,y
Male,0.15,0.51,5856,2.86,0,61,0,18,0,63,18,3.09732,1,7.535,1284,93,0.544399,0,14141,571000,3,1979,n
Male,0.13,0.52,3585,5.61,1,3,3,8,0,9,7,1.740829,10,177.778,1277,38,0.068898,0.003347,8415,571000,11,1994,y
Male,0.14,0.46,3176,6,0,0,3,2,0,4,12,2.467391,21,120.125,1050,35,0.078401,0,11385,571000,9,1986,n
Male,0.19,0.49,4011,4.04,5,10,14,3,0,38,14,2.082007,6,8.582,1254,46,0.10172,0,8851,571000,9,1993,y
Male,0.18,0.51,3274,6.38,0,1,1,5,0,3,5,2.539818,0,15.868,989,169,0.022908,0,1247,571000,7,2014,n
Male,0.08,0.53,5864,6,0,4,2,3,0,8,9,2.450535,8,42.05,1564,139,0.203274,0,7463,571000,6,1997,y
Male,0.17,0.51,4767,6.38,1,2,3,3,0,7,10,1.745124,9,60.167,1245,69,0.226558,0,12624,571000,5,1983,n
Male,0.23,0.54,5604,4.82,0,11,2,1,1,14,10,0.5604,28,37.532,1401,132,0.182013,0,10326,571000,8,1989,n
Male,0.2,0.48,5602,7.95,0,4,1,4,0,7,12,0.5602,11,35.766,1430,71,0.079436,0,14456,571000,5,1978,n
Male,0.13,0.45,4026,6.78,0,4,0,4,0,8,7,0.4026,5,28.8,1249,65,0.052161,0,15877,571000,6,1974,n
Male,0.14,0.46,3848,6.78,3,1,7,0,0,13,13,2.24845,6,98,1156,78,0.137214,0,2444,464,3,2011,y
Male,0.11,0.53,4699,6,4,9,3,2,0,20,14,2.747079,5,340.071,1339,59,0.044903,0,1863,3440000,10,2012,y
Male,0.22,0.53,4725,6,0,0,0,3,0,0,18,0.4725,2,35.558,1138,162,0.390899,0,7813,847000,7,1996,n
Female,0.12,0.5,3768,6.38,0,0,2,5,0,4,10,2.413627,11,110.25,1138,133,0.007962,0,1366,847000,3,2014,n
Female,0.17,0.49,4739,4.04,1,1,1,6,0,4,35,2.658936,15,79.244,1564,82,0.178519,0,2311,847000,8,2011,n
Female,0.26,0.52,1353,6.38,0,0,0,3,0,0,3,2.586998,1,20,518,42,0.053215,0.027347,10305,847000,9,1989,n
Female,0.19,0.51,1635,6.78,0,0,0,2,0,2,3,1.965144,2,267.769,672,17,0.03792,0.174312,9206,847000,9,1992,n
Female,0.18,0.52,1557,5.6,0,0,0,7,0,1,12,1.860215,1,25.6,609,47,0.074502,0.123314,9451,307000,1,1992,y
Female,0.12,0.53,1738,5.21,1,0,1,0,0,2,3,2.161692,0,129.6,615,50,0.029344,0.10817,8723,556000,1,1994,n
Female,0.21,0.54,1720,6,0,0,0,2,1,1,9,2.408964,4,1369,737,16,0.037209,0.059302,8345,556000,1,1995,n
Female,0.19,0.56,1533,5.6,1,0,0,0,0,2,1,0.1533,5,169,601,60,0.01696,0.052185,8121,968000,9,1995,n
Female,0.17,0.49,1248,5.21,1,1,0,1,0,3,2,0.74865,0,52.9,516,26,0.020833,0.067308,9577,4240,9,1991,n
Female,0.15,0.5,1608,4.43,1,0,1,2,0,2,14,2.022642,1,52,695,29,0.062811,0.107587,8842,4240,9,1993,n
Female,0.13,0.52,6072,7.17,1,0,2,3,1,5,25,3.364004,10,282.24,1670,79,0.054348,0,6938,1010000,12,1998,n
Female,0.22,0.54,5211,5.61,5,2,10,12,0,18,18,2.72761,9,62.229,1379,110,0.195548,0,8123,2910000,9,1995,n
Female,0.22,0.55,4693,6,1,3,1,6,1,6,15,2.869761,2,34.322,1261,109,0.126145,0,7687,4930,11,1996,n
Female,0.18,0.49,4930,5.61,1,1,1,6,0,5,17,2.291936,10,275.048,1442,86,0.082759,0,8515,1180,8,1994,n
Female,0.21,0.48,4425,5.6,0,0,2,2,0,2,15,2.610492,5,20.928,1149,179,0.068249,0,9024,2440,3,1993,n
Female,0.22,0.55,4693,6,1,3,1,1,1,6,15,2.869761,2,34.322,1261,109,0.126145,0,7687,1190000,11,1996,n
Female,0.2,0.47,4953,5.61,0,1,4,1,0,8,9,2.151334,19,1092.781,1294,44,0.033919,0.006663,1758,1190000,2,2013,n
Female,0.23,0.53,3157,8.34,0,2,0,0,0,4,3,0.3157,4,36,1090,34,0,0,4502,1190000,8,2005,n
Male,0.22,0.5,3637,5.61,0,1,13,0,1,18,6,2.502231,6,18.225,1086,92,0.168271,0,3186,1190000,3,2009,n
Male,0.19,0.51,5264,7.18,0,5,7,0,0,18,10,2.318904,16,98.882,1392,64,0.112842,0,2297,1190000,8,2011,n
Male,0.17,0.49,5024,5.61,0,1,13,0,0,30,10,2.357356,12,15.188,1304,89,0.23328,0,2152,1190000,1,2012,y
Female,0.05,0.41,3167,10.31,0,0,0,6,0,0,3,0.3167,0,41.667,1236,13,0.009788,0,7701,5540,10,1996,n
Male,0.21,0.49,4677,6.39,0,2,3,5,0,7,11,2.645041,2,17.61,1371,95,0.01625,0,2738,1700000,6,2010,y
Male,0.12,0.46,5445,7.95,3,2,1,0,0,7,24,3.170124,4,1133.444,1670,105,0.018916,0,2745,268000,5,2010,n
Male,0.17,0.54,3810,4.83,2,1,13,5,3,24,9,2.268956,10,20.25,1191,46,0.130446,0.002625,603,544000,4,2016,n
Male,0.21,0.49,4677,6.39,0,2,3,0,0,7,11,2.645041,2,17.61,1371,95,0.01625,0,2738,1150000,6,2010,y
Male,0.19,0.49,5196,4.82,6,12,10,0,4,36,15,3.090228,14,49.441,1450,56,0.112009,0,5895,1150000,10,2001,n
Combo,0.22,0.52,5363,6,0,2,0,0,0,5,17,3.939734,5,36.046,1672,101,0.160544,0,12496,1150000,9,1983,n
Combo,0.14,0.5,5746,7.56,1,2,0,0,0,3,19,2.165824,2,81.013,1673,116,0.067003,0,12867,1150000,9,1982,n
Combo,0.14,0.51,6233,4.43,2,3,1,0,0,9,19,3.265475,12,24.045,1817,93,0.14712,0,12734,1150000,1,1983,y
Combo,0.09,0.51,6024,5.22,2,6,2,0,0,10,21,3.036519,7,25.962,1857,119,0.206673,0,13059,1150000,2,1982,y
Combo,0.18,0.5,4411,4.83,0,0,0,4,0,1,19,3.227435,8,93.491,1392,91,0.080481,0,12132,647000,9,1984,n
Combo,0.13,0.47,5192,5.61,2,0,0,0,0,3,12,2.91338,6,162.909,1463,61,0.035054,0,12006,8110,1,1985,y
Combo,0.15,0.46,4640,5.99,0,0,0,0,0,0,13,2.899652,8,17.818,1220,146,0.006466,0,13602,8110,9,1980,y
Combo,0.16,0.5,4646,5.61,1,0,0,0,0,2,19,2.879447,9,46.545,1417,68,0.033147,0,11404,8110,9,1986,n
Combo,0.14,0.49,5682,6.38,0,0,0,1,0,0,21,3.378625,9,103.093,1535,134,0.026223,0,13231,8110,9,1981,n
Male,0.09,0.51,4675,6,0,6,3,0,0,10,14,2.05772,4,64.463,1441,77,0.037005,0,11278,8110,1,1987,y
Male,0.1,0.49,6649,6.38,3,3,1,5,0,10,23,2.669523,2,175.362,1608,152,0.127839,0,15886,1260000,6,1974,y
Male,0.15,0.47,3993,5.22,2,2,2,1,7,17,9,1.908359,5,11.458,1157,35,0.077886,0.025044,6847,39300000,3,1999,y
Male,0.12,0.53,5201,5.6,0,1,1,0,0,3,23,1.873246,6,57.189,1381,121,0.314747,0,13245,97100,8,1981,y
Male,0.15,0.52,5773,5.6,2,18,5,2,0,25,19,2.291416,5,70,1577,105,0.061666,0,7577,187000,3,1997,y
Male,0.21,0.52,4413,6.79,0,2,0,0,0,6,38,1.902747,4,42.025,1599,24,0.086789,0,10676,77300,9,1988,n
Male,0.16,0.49,4776,6,0,0,0,3,0,3,25,1.795286,1,55.078,1551,38,0.080402,0,11033,359000,9,1987,y
Male,0.24,0.56,3836,7.17,2,3,4,4,0,9,20,2.044198,2,68.174,1225,62,0.017205,0,6497,359000,2,2000,y
Male,0.09,0.52,5846,6.39,3,3,2,7,0,23,14,2.082521,17,130.797,1571,54,0.033185,0,3370,28600,9,2008,y
Male,0.12,0.49,6988,7.57,1,4,0,2,0,6,34,0.6988,9,83.565,2206,71,0.129508,0,14162,3320,2,1979,n
Male,0.17,0.51,3469,7.95,1,1,0,0,0,3,13,2.006844,2,53.481,1270,51,0.04497,0,11768,1570,9,1985,n
Male,0.11,0.51,4858,5.61,1,5,1,1,0,7,24,2.868958,8,37.552,1632,70,0.1655,0,11635,445000,1,1986,y
Male,0.13,0.44,4196,7.97,2,0,0,0,0,3,54,1.927175,5,136.125,1646,27,0.078646,0.001192,470,28800,8,2016,y
Male,0.12,0.45,3605,4.43,2,4,0,0,0,7,10,1.765337,6,51.2,1145,54,0.085437,0.011096,3242,43900,1,2009,y
Male,0.11,0.51,7551,4.82,10,0,5,1,0,20,25,2.889107,13,50.116,1574,169,0.154549,0,15039,145,9,1976,n
Male,0.06,0.5,4205,4.43,0,2,4,4,0,6,12,2.380722,12,38.533,1418,73,0.172652,0,12356,248000,1,1984,y
Male,0.1,0.48,7338,6.39,0,0,0,2,0,0,32,3.154056,0,1.929,2245,123,0.33088,0,14876,688000,3,1977,n
Male,0.18,0.51,5361,4.82,1,3,2,4,1,13,25,2.584907,19,109.696,1428,84,0.058198,0,4826,1730000,9,2004,y
Male,0.08,0.5,6211,4.43,5,1,2,0,2,15,25,3.038761,5,3.195,1828,101,0.038641,0,13770,502000,3,1980,y
Male,0.13,0.53,5289,4.82,3,6,7,2,0,20,24,2.092783,11,200.893,1623,50,0.019853,0,10543,1240000,1,1989,y
Male,0.21,0.53,4515,5.22,1,0,0,1,0,1,24,2.236984,4,70.061,1406,106,0.081728,0,3060,1440000,7,2009,y
Female,0.15,0.53,4594,6,0,1,2,2,0,4,34,2.895001,1,108.696,1557,79,0.029604,0.000435,1002,439000,3,2015,y
Female,0.14,0.45,4831,6.39,1,0,10,1,0,12,18,2.791073,8,205.444,1472,78,0.097081,0,876,139,7,2015,y
Female,0.22,0.54,5846,5.6,0,1,0,6,1,2,12,2.796687,10,199.516,1453,127,0.04362,0.002566,624,21100,3,2016,n
Male,0.19,0.5,4583,5.21,2,4,6,0,1,13,11,2.635701,6,432,1235,84,0.090552,0,1240,965,7,2014,n
Male,0.15,0.51,1234,8.35,0,2,0,1,0,2,3,2.743523,3,280.333,575,28,0.039708,0,3030,429000,8,2009,n
Unknown,0.18,0.52,878,8.35,0,0,0,0,0,0,6,2.848812,0,225.333,417,36,0,0,3394,429000,8,2008,n
Female,0.15,0.5,2960,5.99,1,2,1,0,0,4,6,2.622279,5,88.889,1013,30,0.176014,0,4159,429000,7,2006,n
Female,0.18,0.49,4326,5.6,1,1,0,0,0,4,9,3.037785,3,195.571,1281,121,0.040915,0.009246,5272,429000,6,2003,n
Female,0.21,0.54,3283,8.73,0,1,4,1,0,5,7,2.497535,2,1204.167,1064,82,0.055742,0,4866,429000,8,2004,n
Male,0.18,0.5,5651,6,0,0,0,0,1,2,17,2.413692,47,112.133,1603,113,0.145107,0,6980,2710000,10,1998,n
Male,0.19,0.47,6612,5.22,1,4,5,0,0,12,16,2.308775,12,84.991,1836,77,0.085299,0,8725,2710000,1,1994,n
Male,0.14,0.48,1000,7.57,1,0,1,0,0,2,5,0.1,0,24.5,481,5,0.037,0,12062,2710000,11,1984,n
Male,0.19,0.5,3774,6,1,4,15,0,0,30,10,2.689526,4,172.024,1236,43,0.099894,0,5384,2710000,3,2003,n
Male,0.15,0.47,5433,8.74,1,1,2,0,1,5,20,0.5433,8,305.818,1833,88,0.024112,0,7876,2710000,5,1996,n
Male,0.17,0.53,3441,5.6,0,0,0,1,3,6,8,2.627969,1,28.058,1037,27,0.087765,0,5797,2710000,1,2002,n
Male,0.2,0.51,8133,4.43,0,10,7,0,0,22,9,3.218118,7,155.108,1538,154,0.183573,0,12232,2710000,6,1984,y
Male,0.17,0.5,5770,4.82,0,1,1,3,0,2,3,2.427501,1,103.813,1445,167,0.016464,0,12951,2710000,6,1982,n
Male,0.15,0.5,7289,6.38,0,0,1,0,0,1,5,3.133454,0,243.056,1372,234,0.031692,0,14092,2710000,5,1979,y
Male,0.21,0.52,3392,4.43,0,0,0,0,0,1,9,1.729746,5,63.841,1061,108,0.009139,0,5839,2710000,12,2001,n
Male,0.2,0.49,3939,5.6,0,0,0,0,0,3,10,0.3939,6,97.581,1151,91,0.287383,0,16341,2710000,3,1973,y
Male,0.19,0.49,4611,6.39,1,4,2,2,3,11,16,0.4611,3,56.25,1316,64,0.245283,0,15555,2710000,4,1975,n
Male,0.19,0.54,3504,6,0,7,1,0,0,13,7,2.713575,3,153,1147,39,0.039384,0,5048,13800000,2,2004,n
Male,0.18,0.52,4548,4.82,3,5,0,0,1,11,28,2.633733,37,52.531,1377,50,0.126869,0,11896,14800,5,1985,y
Male,0.15,0.47,3862,5.6,0,3,1,2,0,11,12,0.3862,4,57.167,1030,77,0.030295,0,15982,14800,2,1974,n
Male,0.19,0.47,4799,2.87,17,25,15,0,2,62,42,2.7772,16,85.333,1446,71,0.155657,0,2031,14800,5,2012,n
Male,0.19,0.47,4799,2.87,17,25,15,13,2,62,42,2.7772,16,85.333,1446,71,0.155657,0,2031,14800,5,2012,n
Male,0.19,0.49,4270,6,5,9,7,22,0,22,15,0.427,3,133.333,1429,73,0.044965,0,6812,728000,4,1999,n
