@relation 'features-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R22,25'

@attribute Gender {Male,Female,Unknown,Combo}
@attribute Polarity numeric
@attribute Subjectivity numeric
@attribute WordCount numeric
@attribute FleschReading numeric
@attribute OT numeric
@attribute NT numeric
@attribute BoM numeric
@attribute DC numeric
@attribute PoGP numeric
@attribute AllScriptureCount numeric
@attribute StoryNames numeric
@attribute TalkingSpeed numeric
@attribute AuthorityMentions numeric
@attribute WeToYouRatio numeric
@attribute WordQuantity numeric
@attribute FirstPersonPronoun numeric
@attribute PercentInItalics numeric
@attribute PercentInQuotes numeric
@attribute DaysElapsed numeric
@attribute NameSearchResults numeric
@attribute MonthGiven numeric
@attribute YearGiven numeric
@attribute PopularByAbsolute {y,n}

@data
Male,0.352941,0.592593,0.249255,0.520408,0,0.098361,0.044944,0.045455,0.0625,0.092199,0.113924,0.047748,0.139344,0.060683,0.323481,0.046559,0.085408,0,0.317115,0.000437,0.909091,0.68,y
Male,0.617647,0.518519,0.248281,0.6,0,0.016393,0.022472,0.045455,0,0.035461,0.189873,0.339786,0.02459,0.035618,0.309945,0.212551,0.056589,0,0.118308,0.006923,0.909091,0.88,n
Male,0.352941,0.37037,0.249599,0.281633,0,0.016393,0.044944,0.318182,0.0625,0.141844,0.227848,0.293434,0.090164,0.031477,0.320442,0.196356,0.364918,0.019509,0.013264,0.000043,0,0.992,y
Male,0.294118,0.555556,0.246448,0.639796,0,0,0.022472,0.068182,0.0625,0.042553,0.21519,0.384063,0.04918,0.013142,0.36326,0.111336,0.049973,0,0.098488,0.000109,0.363636,0.904,n
Male,0.617647,0.666667,0.247594,0.639796,0,0,0.033708,0,0,0.021277,0.012658,0.259295,0.008197,0.000894,0.267956,0.186235,0.036825,0,0.159777,0.121978,0.636364,0.84,y
Male,0.323529,0.481481,0.246849,0.719388,0.038462,0.016393,0.067416,0.068182,0,0.085106,0.151899,0.282479,0.02459,0.024177,0.314365,0.17004,0.271788,0,0.026223,0.000073,0.454545,0.976,y
Male,0.470588,0.444444,0.247537,0.40102,0,0.163934,0.044944,0.045455,0,0.113475,0.202532,0.351941,0.016393,0.062067,0.342265,0.115385,0.338467,0,0.112972,0.000007,0.545455,0.888,n
Male,0.323529,0.481481,0.247537,0.360204,0,0.016393,0.067416,0.022727,0,0.056738,0.088608,0.306359,0.229508,0.008705,0.255525,0.186235,0.250532,0,0.137213,0.000075,0.454545,0.864,n
Male,0.588235,0.555556,0.246162,0.479592,0.019231,0.016393,0,0,0.0625,0.021277,0.126582,0.047144,0.081967,0.019546,0.231215,0.186235,0.041355,0,0.311212,0.016428,0.636364,0.688,n
Male,0.411765,0.62963,0.247938,0.60102,0,0.032787,0,0.136364,0,0.056738,0.037975,0.25599,0.008197,0.00633,0.30663,0.074899,0.062293,0,0.326415,0.000527,0.727273,0.672,y
Male,0.294118,0.444444,0.246505,0.241837,0.115385,0.065574,0.078652,0.022727,0.0625,0.134752,0.240506,0.307796,0.04918,0.043949,0.350276,0.168016,0.12091,0.017616,0.044061,0.004428,0.181818,0.96,n
Male,0.470588,0.333333,0.246162,0.280612,0.019231,0.131148,0.078652,0.022727,0.125,0.134752,0.227848,0.334414,0.040984,0.00938,0.259945,0.32996,0.105388,0,0.084462,0.05989,0.090909,0.92,n
Male,0.441176,0.444444,0.246505,0.361224,0.096154,0.016393,0.011236,0.159091,0.0625,0.106383,0.21519,0.208379,0.040984,0.003897,0.338674,0.220648,0.063286,0,0.220347,0.042197,0,0.784,n
Female,0.5,0.518519,0.246792,0.440816,0.115385,0.032787,0.011236,0,0,0.06383,0.075949,0.303716,0.040984,0.001562,0.325691,0.133603,0.041592,0,0.155966,0.000048,0.090909,0.848,n
Male,0.441176,0.592593,0.245933,0.40102,0.038462,0.065574,0.067416,0.090909,0.0625,0.120567,0.151899,0.416756,0.032787,0.019827,0.335635,0.066802,0.157547,0,0.293941,0.000437,0.818182,0.704,n
Male,0.352941,0.518519,0.245818,0.760204,0,0.016393,0.033708,0,0,0.028369,0.189873,0.364877,0.016393,0.005236,0.330939,0.117409,0.023709,0,0.136603,0.002252,0.545455,0.864,n
Male,0.5,0.333333,0.244329,0.360204,0.057692,0.032787,0.05618,0.136364,0,0.113475,0.240506,0.046786,0.008197,0.013833,0.289503,0.09919,0.258204,0,0.2511,0.000118,0.090909,0.752,n
Male,0.264706,0.296296,0.245646,0.280612,0.173077,0.016393,0,0.159091,0,0.120567,0.139241,0.358985,0.065574,0.024966,0.290055,0.216599,0.119956,0,0.131267,0.000079,0.181818,0.872,n
Male,0.382353,0.333333,0.24536,0.520408,0.019231,0.016393,0.157303,0,0.125,0.12766,0.139241,0.354034,0.081967,0.055185,0.24779,0.131579,0.146842,0,0.088579,0.000021,0.636364,0.912,n
Male,0.352941,0.333333,0.244157,0.320408,0,0,0,0,0,0,0.126582,0.046753,0.016393,0.002815,0.262155,0.327935,0.014447,0,0.266956,0.005203,0.090909,0.736,n
Male,0.323529,0.518519,0.242209,0.6,0.019231,0.065574,0.022472,0,0,0.049645,0.177215,0.303896,0.016393,0.020515,0.345028,0.165992,0.13063,0,0.030034,0.000135,1,0.968,n
Male,0.441176,0.37037,0.241808,0.480612,0,0.065574,0,0.090909,0.0625,0.06383,0.063291,0.248047,0.098361,0.005167,0.228729,0.265182,0.018641,0,0.336629,0.002099,0.363636,0.664,y
Male,0.705882,0.444444,0.241292,0.281633,0.019231,0.04918,0.101124,0.181818,0.0625,0.156028,0.101266,0.272402,0.081967,0.057005,0.310221,0.097166,0.229895,0,0.207497,0.000829,0.636364,0.792,n
Male,0.323529,0.444444,0.241407,0.480612,0.096154,0.114754,0.078652,0.068182,0.1875,0.177305,0.392405,0.338055,0.008197,0.020129,0.379282,0.080972,0.046842,0,0.018448,0.012747,0.363636,0.984,n
Female,0.705882,0.444444,0.239574,0.20102,0.019231,0.065574,0.067416,0,0,0.078014,0.177215,0.373276,0.04918,0.024255,0.299724,0.192308,0.292218,0,0.173651,0.000196,0.909091,0.824,n
Male,0.441176,0.407407,0.240147,0.240816,0.019231,0.131148,0,0.045455,0.25,0.106383,0.329114,0.217198,0.040984,0.005885,0.334254,0.178138,0.207693,0,0.069107,0.002066,0,0.936,y
Combo,0.411765,0.518519,0.240032,0.361224,0.019231,0.04918,0.123596,0.045455,0,0.120567,0.164557,0.277849,0.163934,0.013504,0.301657,0.058704,0.036166,0,0.127303,0.00004,0.727273,0.872,n
Male,0.529412,0.444444,0.23986,0.202041,0.307692,0.52459,0.359551,0.409091,0.4375,0.737589,0.202532,0.231418,0.032787,0.005436,0.296133,0.178138,0.307266,0,0.203881,0.042197,0.090909,0.8,n
Male,0.441176,0.296296,0.240204,0.240816,0.038462,0.098361,0.044944,0.113636,0,0.120567,0.240506,0.395525,0.106557,0.036805,0.299171,0.137652,0.215491,0,0.096964,0.00261,0.545455,0.904,n
Male,0.647059,0.444444,0.24049,0.361224,0,0.04918,0.011236,0.090909,0,0.056738,0.189873,0.274726,0.155738,0.003947,0.30442,0.151822,0.392712,0,0.0837,0.002571,0.181818,0.92,y
Male,0.470588,0.407407,0.23986,0.40102,0,0.098361,0.044944,0.181818,0.0625,0.134752,0.202532,0.32829,0.139344,0.066604,0.31326,0.111336,0.197333,0,0.088731,0.048461,0.545455,0.912,n
Male,0.411765,0.407407,0.239001,0.440816,0,0.065574,0.022472,0.022727,0,0.049645,0.177215,0.319998,0.188525,0.013275,0.301105,0.168016,0.095904,0.002174,0.02668,0.002873,0.363636,0.976,n
Male,0.294118,0.481481,0.237569,0.280612,0,0.098361,0,0.045455,0,0.056738,0.177215,0.045467,0.016393,0.006416,0.240884,0.149798,0.125008,0,0.30507,0.000004,0.363636,0.696,n
Male,0.264706,0.185185,0.235621,0.562245,0,0.016393,0,0,0,0.007092,0.113924,0.25545,0.02459,0.03451,0.342818,0.109312,0.198448,0,0.144836,0.00345,0.545455,0.856,n
Unknown,0.529412,0.703704,0.235506,0.440816,0.019231,0.065574,0.089888,0.022727,0.125,0.113475,0.126582,0.313165,0.016393,0.001641,0.298066,0.139676,0.086425,0,0.075772,0.024121,0.181818,0.928,n
Male,0.647059,0.62963,0.236194,0.480612,0,0.016393,0.05618,0,0.125,0.056738,0.240506,0.045198,0.057377,0.011615,0.277348,0.157895,0.113893,0,0.336934,0.015274,0.363636,0.664,n
Male,0.294118,0.444444,0.235678,0.361224,0,0.081967,0.044944,0,0,0.06383,0.189873,0.295835,0.180328,0.121369,0.327072,0.123482,0.112383,0,0.137975,0.000002,0.363636,0.864,n
Unknown,0.352941,0.259259,0.235965,0.441837,0.076923,0.032787,0,0.022727,0,0.049645,0.316456,0.187685,0.040984,0.003306,0.31547,0.076923,0.229717,0,0.143464,0.000106,0.727273,0.856,n
Male,0.5,0.555556,0.235105,0.441837,0.115385,0.131148,0.168539,0.113636,0.1875,0.262411,0.063291,0.250627,0.008197,0.042467,0.364917,0.058704,0.094901,0,0.242453,0.042197,0.181818,0.76,n
Male,0.441176,0.407407,0.235564,0.240816,0.057692,0.032787,0.011236,0.045455,0,0.056738,0.481013,0.258764,0.057377,0.006676,0.348343,0.186235,0.125966,0,0.094416,0.002066,0.909091,0.904,y
Unknown,0.294118,0.333333,0.234991,0.561224,0.057692,0,0.033708,0,0,0.042553,0.164557,0.273202,0.098361,0.01163,0.325691,0.091093,0.047993,0,0.172584,0.000106,0,0.832,n
Male,0.294118,0.592593,0.23247,0.361224,0,0.032787,0.011236,0.068182,0,0.042553,0.139241,0.115457,0.02459,0.041595,0.271271,0.115385,0.053026,0,0.033389,0.00134,0.545455,0.968,y
Female,0.558824,0.703704,0.233158,0.480612,0.076923,0.114754,0,0.045455,0,0.092199,0.278481,0.218888,0.016393,0.128737,0.29116,0.105263,0.146397,0,0.271987,0.000037,0.545455,0.728,n
Female,0.294118,0.296296,0.234533,0.40102,0,0,0.033708,0,0,0.021277,0.139241,0.326597,0.081967,0.00353,0.296409,0.188259,0.121586,0.022111,0.028662,0.002626,0.090909,0.976,n
Male,0.617647,0.555556,0.233501,0.6,0.019231,0,0,0.045455,0,0.021277,0.101266,0.272494,0.032787,0.016353,0.267403,0.145749,0.019937,0,0.126236,0.003533,0.909091,0.872,y
Male,0.529412,0.407407,0.233902,0.280612,0,0.016393,0,0,0,0.007092,0.151899,0.044751,0.04918,0.010717,0.259392,0.376518,0.015017,0,0.290739,0.005203,0.181818,0.712,n
Male,0.705882,0.666667,0.233845,0.4,0.076923,0.016393,0.022472,0,0.0625,0.056738,0.240506,0.04474,0.016393,0.406806,0.207459,0.089069,0.08558,0,0.313194,0.001769,0.363636,0.688,n
Male,0.441176,0.518519,0.23333,0.240816,0.096154,0.04918,0.011236,0.022727,0.0625,0.078014,0.101266,0.244368,0.02459,0.003443,0.287569,0.159919,0.378701,0.012588,0.312584,0.070879,0.454545,0.688,n
Male,0.411765,0.740741,0.233215,0.321429,0,0.032787,0.089888,0.136364,0.0625,0.113475,0.113924,0.290659,0.147541,0.044882,0.265746,0.196356,0.213245,0,0.073333,0.048516,0.545455,0.928,y
Male,0.264706,0.703704,0.233272,0.240816,0.019231,0.032787,0.044944,0.045455,0,0.06383,0.164557,0.222301,0.016393,0.033703,0.216298,0.382591,0.147383,0,0.217254,0.023406,0.363636,0.784,y
Male,0.441176,0.407407,0.234017,0.40102,0.076923,0,0.134831,0.022727,0.0625,0.12766,0.101266,0.265713,0.081967,0.056637,0.278453,0.093117,0.17768,0,0.009757,0.000235,0.454545,0.992,n
Male,0.617647,0.407407,0.23333,0.360204,0,0.065574,0.067416,0.090909,0,0.099291,0.253165,0.350224,0.040984,0.047564,0.240331,0.172065,0.1673,0,0.105349,0.002077,0.454545,0.896,n
Male,0.294118,0.62963,0.232527,0.241837,0.153846,0.114754,0.280899,0.159091,0.3125,0.375887,0.139241,0.238781,0.016393,0.14708,0.262431,0.05668,0,0,0.044823,0.016538,0,0.96,y
Male,0.529412,0.592593,0.231611,0.640816,0.019231,0.016393,0.011236,0.136364,0,0.06383,0.037975,0.208252,0.057377,0.000305,0.26989,0.103239,0.014446,0,0.151239,0.121978,0.727273,0.848,n
Male,0.617647,0.62963,0.231382,0.480612,0,0.098361,0.011236,0.090909,0,0.078014,0.063291,0.328515,0.04918,0.040238,0.26547,0.109312,0.124837,0,0.091475,0.037912,0.181818,0.912,n
Male,0.5,0.333333,0.231153,0.480612,0.038462,0,0,0.068182,0,0.035461,0.164557,0.294434,0.106557,0.022636,0.291989,0.093117,0.176481,0,0.129438,0.000005,0.454545,0.872,n
Female,0.5,0.481481,0.230179,0.520408,0.019231,0.016393,0,0.045455,0,0.028369,0.113924,0.2946,0.090164,0.040295,0.267127,0.190283,0.153768,0,0.017838,0.000006,0.454545,0.984,y
Male,0.529412,0.62963,0.230351,0.479592,0,0.065574,0.078652,0.045455,0,0.092199,0.139241,0.273892,0.008197,0.155124,0.220442,0.139676,0.412487,0,0.260857,0.005989,1,0.736,y
Male,0.411765,0.407407,0.230236,0.520408,0.019231,0,0.011236,0,0,0.014184,0.101266,0.27984,0.065574,0.042577,0.294475,0.192308,0.093515,0,0.077754,0.000088,1,0.92,n
Male,0.647059,0.518519,0.229606,0.320408,0,0.065574,0,0,0,0.028369,0.164557,0.043912,0.040984,0.003396,0.25442,0.336032,0.113276,0,0.324433,0.005203,1,0.672,n
Male,0.441176,0.37037,0.229319,0.440816,0.076923,0.065574,0.067416,0.045455,0.125,0.12766,0.202532,0.241919,0.139344,0.006897,0.245304,0.119433,0.314969,0,0.092434,0.00005,0.090909,0.912,n
Female,0.352941,0.333333,0.22846,0.760204,0,0.016393,0.022472,0.022727,0,0.028369,0.063291,0.279919,0.02459,0.561782,0.266851,0.089069,0.079543,0.054332,0.00991,0.000236,0.454545,0.992,n
Female,0.323529,0.333333,0.226971,0.760204,0,0.016393,0.022472,0.022727,0,0.028369,0.075949,0.278194,0.02459,0.571427,0.266298,0.089069,0.080011,0,0.00991,0.000236,0.454545,0.992,y
Female,0.5,0.444444,0.227773,0.361224,0,0.081967,0.044944,0.272727,0,0.148936,0.101266,0.043555,0.065574,0.051295,0.29337,0.060729,0.191349,0,0.324585,0.014395,0.909091,0.672,n
Unknown,0.5,0.407407,0.228174,0.521429,0.019231,0.131148,0.022472,0.090909,0.0625,0.113475,0.126582,0.298925,0.270492,0.008835,0.302486,0.066802,0.235327,0,0.080651,0.000956,0.545455,0.92,y
Male,0.588235,0.555556,0.2272,0.520408,0,0.016393,0.011236,0.022727,0,0.021277,0.075949,0.316848,0.04918,0.038651,0.286464,0.220648,0.080656,0,0.113582,0.035,0.454545,0.888,n
Male,0.441176,0.444444,0.226856,0.480612,0,0,0,0.045455,0,0.014184,0,0.20587,0.081967,0.029304,0.25884,0.230769,0.239424,0,0.312388,0.121978,0.454545,0.688,n
Male,0.382353,0.259259,0.226398,0.480612,0,0,0,0,0,0,0.341772,0.20755,0.180328,0.055152,0.325967,0.091093,0.00935,0,0.144988,0.000004,0.454545,0.856,n
Male,0.294118,0.37037,0.226971,0.439796,0,0.180328,0.022472,0.022727,0.1875,0.120567,0.113924,0.236053,0.008197,0.143006,0.193094,0.076923,0.331526,0,0.277628,0.002972,0.818182,0.72,n
Female,0.441176,0.592593,0.226742,0.240816,0,0.081967,0.044944,0.068182,0.0625,0.092199,0.139241,0.288621,0.098361,0.131646,0.272652,0.190283,0.238096,0,0.128675,0.09945,0.545455,0.872,y
Male,0.382353,0.518519,0.224507,0.320408,0,0,0.146067,0.068182,0,0.113475,0.126582,0.322645,0.090164,0.046678,0.256906,0.109312,0.245291,0,0.091628,0.021318,0.181818,0.912,y
Male,0.735294,0.703704,0.22508,0,0.038462,0.04918,0,0,0.8125,0.12766,0.151899,0.043029,0.016393,0.004626,0.271271,0.168016,0.015544,0,0.312693,0.000285,0.363636,0.688,n
Male,0.588235,0.62963,0.223992,0.20102,0.019231,0.131148,0.05618,0.113636,0.1875,0.156028,0.177215,0.23157,0.098361,0.089657,0.255249,0.1417,0.060269,0,0.0558,0.001769,0.727273,0.944,n
Male,0.558824,0.518519,0.224221,0.281633,0.153846,0.098361,0.078652,0.295455,0.25,0.269504,0.139241,0.272738,0.02459,0.002313,0.310497,0.09919,0.269875,0,0.212419,0.042197,0,0.792,n
Male,0.411765,0.296296,0.222961,0.202041,1,0.213115,0.179775,0.386364,0.125,0.70922,0.265823,0.298614,0.07377,0.009288,0.292265,0.064777,0.105725,0,0.159363,0.042197,0.727273,0.84,n
Unknown,0.470588,0.518519,0.222617,0.520408,0.019231,0.016393,0.123596,0.022727,0,0.099291,0.113924,0.042548,0.07377,0.024619,0.278177,0.194332,0.259203,0,0.33602,0.002203,0.454545,0.664,n
Male,0.529412,0.555556,0.223018,0.320408,0.019231,0,0.033708,0.022727,0.0625,0.042553,0.227848,0.318613,0.02459,0.073049,0.281215,0.117409,0.231085,0,0.116326,0.00006,0.090909,0.888,n
Male,0.617647,0.481481,0.221929,0.440816,0,0.065574,0.011236,0.159091,0,0.078014,0.227848,0.228061,0.147541,0.007594,0.280387,0.163968,0.105433,0,0.05996,0.000042,0.181818,0.944,y
Female,0.323529,0.592593,0.221987,0.440816,0.057692,0,0.033708,0.045455,0.0625,0.06383,0.126582,0.042425,0.040984,0.026894,0.329006,0.125506,0.122611,0,0.161454,0.000002,0.454545,0.84,n
Male,0.529412,0.592593,0.221815,0.161224,0,0.065574,0.044944,0.272727,0.0625,0.141844,0.075949,0.238452,0.02459,0.019945,0.306906,0.101215,0.151996,0,0.133859,0.053846,0.909091,0.864,n
Male,0.470588,0.666667,0.222617,0.520408,0,0.04918,0.134831,0.159091,0,0.148936,0.126582,0.357495,0.04918,0.017928,0.271547,0.11336,0.088713,0,0.066625,0.044505,0.363636,0.936,n
Male,0.294118,0.555556,0.222216,0.440816,0.076923,0.032787,0,0.113636,0,0.078014,0.113924,0.04247,0.016393,0.00255,0.238674,0.115385,0.218667,0,0.258418,0.002972,0.181818,0.744,y
Male,0.676471,0.666667,0.220898,0.280612,0,0.065574,0.044944,0,0.0625,0.06383,0.063291,0.280114,0.114754,0.148678,0.21547,0.186235,0.100359,0,0.051989,0.000008,0.181818,0.952,y
Unknown,0.382353,0.555556,0.220555,0.480612,0,0,0.022472,0,0,0.014184,0.126582,0.252431,0,0.013785,0.311878,0.153846,0.435126,0,0.216644,0.006153,0.454545,0.784,n
Male,0.5,0.518519,0.221185,0.480612,0.019231,0.032787,0.101124,0.136364,0.125,0.141844,0.075949,0.24746,0.07377,0.059875,0.276519,0.080972,0.069399,0,0.044518,0.000025,0.090909,0.96,n
Male,0.411765,0.518519,0.22044,0.361224,0.019231,0.098361,0.011236,0.022727,0.1875,0.085106,0.177215,0.042123,0.196721,0.001935,0.291436,0.129555,0.448586,0,0.093762,0,1,0.904,n
Male,0.441176,0.444444,0.219237,0.361224,0,0,0.044944,0,0,0.028369,0.21519,0.262925,0.106557,0.010058,0.298066,0.346154,0.353819,0,0.054885,0.042088,0.818182,0.944,n
Male,0.588235,0.62963,0.222273,0.481633,0,0,0.011236,0.045455,0,0.021277,0.088608,0.204842,0.057377,0.007078,0.25442,0.157895,0.032902,0.049498,0.080193,0.121978,0.636364,0.92,n
Male,0.441176,0.407407,0.219294,0.240816,0.057692,0.229508,0.011236,0.022727,0,0.134752,0.202532,0.216641,0.016393,0.012596,0.295304,0.157895,0.492493,0,0.263602,0.006648,0.545455,0.736,n
Male,0.529412,0.407407,0.218091,0.280612,0,0.032787,0.157303,0.090909,0.1875,0.163121,0.151899,0.146285,0.02459,0.020205,0.206354,0.093117,0.402702,0,0.268829,0.002747,1,0.728,n
Male,0.323529,0.37037,0.217518,0.241837,0.019231,0.04918,0.123596,0,0.0625,0.113475,0.177215,0.232828,0.278689,0.021475,0.248343,0.198381,0.183375,0.053618,0.042079,0.046318,0.454545,0.96,n
Male,0.382353,0.222222,0.216143,0.321429,0.057692,0.032787,0.033708,0.022727,0,0.06383,0.253165,0.252322,0.065574,0.01248,0.327624,0.117409,0.288993,0,0.039487,0.004263,0.818182,0.96,y
Male,0.558824,0.444444,0.216831,0.360204,0,0.016393,0,0.045455,0,0.021277,0.164557,0.041419,0.229508,0.013052,0.235635,0.293522,0.025416,0,0.355382,0.002066,0,0.648,n
Female,0.5,0.555556,0.216315,0.40102,0.019231,0,0,0.068182,0,0.028369,0.050633,0.25772,0.057377,0.019987,0.268508,0.125506,0.014608,0,0.134011,0.000048,0.909091,0.864,n
Male,0.470588,0.444444,0.215972,0.280612,0,0.016393,0,0.045455,0,0.021277,0.405063,0.262531,0.040984,0.00445,0.31105,0.275304,0.01838,0,0.022564,0.010274,0.909091,0.976,n
Male,0.352941,0.444444,0.216029,0.521429,0.038462,0.081967,0.05618,0.045455,0.1875,0.120567,0.189873,0.324171,0.065574,0.033395,0.319337,0.050607,0.042751,0.111068,0.28647,0.000437,0.727273,0.712,n
Male,0.529412,0.481481,0.214826,0.440816,0,0,0,0,0,0,0.088608,0.041027,0.07377,0.008272,0.190608,0.198381,0.055778,0,0.331141,0.000005,0.090909,0.672,n
Female,0.617647,0.481481,0.21494,0.440816,0,0.032787,0.05618,0.045455,0,0.06383,0.113924,0.345493,0.155738,0.090505,0.268785,0.202429,0.26256,0,0.012807,0.000003,0.090909,0.992,n
Male,0.323529,0.37037,0.21494,0.482653,0.019231,0,0.089888,0.068182,0.0625,0.092199,0.189873,0.291363,0.057377,0.002581,0.370718,0.032389,0.11414,0,0.004879,0.002571,0.090909,1,y
Male,0.441176,0.592593,0.215112,0.440816,0.038462,0.196721,0.191011,0.045455,0,0.234043,0.265823,0.289897,0.07377,0.016155,0.320442,0.074899,0.121211,0,0.060526,0.00007,0.090909,0.944,n
Combo,0.470588,0.481481,0.214368,0.360204,0,0,0.011236,0,0,0.007092,0.202532,0.247367,0.016393,0.041442,0.258011,0.261134,0.012083,0,0.183103,0.000604,0.727273,0.816,n
Combo,0.323529,0.407407,0.21517,0.281633,0,0.131148,0.044944,0.090909,0.125,0.12766,0.101266,0.308243,0.065574,0.007817,0.293923,0.111336,0.223924,0.000796,0.116784,0.00004,0,0.888,n
Male,0.441176,0.592593,0.213451,0.121429,0.057692,0.213115,0.157303,0.159091,0,0.255319,0.21519,0.247045,0.02459,0.016464,0.298066,0.11336,0.084147,0.009623,0.022107,0.021208,1,0.976,n
Male,0.470588,0.592593,0.212821,0.360204,0,0.065574,0.033708,0,0,0.049645,0.177215,0.231576,0.065574,0.010018,0.233425,0.119433,0.214723,0,0.046805,0.002066,0.909091,0.952,y
Female,0.941176,0.444444,0.213165,0.241837,0.038462,0.032787,0.101124,0.022727,0,0.099291,0.189873,0.30929,0.237705,0.021446,0.293923,0.165992,0.213656,0,0.106525,0.000196,0.272727,0.896,n
Male,0.5,0.666667,0.213508,0.520408,0.057692,0.032787,0,0.045455,0,0.049645,0.037975,0.179183,0,0.009292,0.241713,0.050607,0.05419,0,0.248965,0.002972,0.454545,0.752,y
Male,0.470588,0.518519,0.212477,0.281633,0.038462,0.114754,0.348315,0.227273,0.0625,0.361702,0.101266,0.294468,0.016393,0.172959,0.270994,0.115385,0,0,0.083852,0.028461,0.181818,0.92,n
Male,0.264706,0.259259,0.213279,0.4,0,0.04918,0.078652,0,0,0.070922,0.113924,0.257643,0.04918,0.02414,0.244199,0.184211,0.684662,0,0.058522,0.000259,0.363636,0.944,n
Female,0.647059,0.555556,0.212649,0.362245,0.038462,0.016393,0.033708,0.068182,0.25,0.092199,0.189873,0.225205,0.057377,0.00055,0.277348,0.210526,0.103446,0.022528,0.035523,0.000338,0.272727,0.968,n
Male,0.529412,0.444444,0.212534,0.20102,0,0.065574,0.134831,0.136364,0.0625,0.163121,0.126582,0.267469,0.016393,0.003804,0.256354,0.323887,0.32913,0,0.061898,0.000037,1,0.936,y
Female,0.705882,0.518519,0.211847,0.4,0,0.032787,0.05618,0,0,0.049645,0.037975,0.259886,0.081967,0.028851,0.195028,0.074899,0.236208,0,0.038267,0.000648,0.909091,0.96,n
Male,0.264706,0.444444,0.212649,0.240816,0.038462,0.081967,0.022472,0.045455,0,0.078014,0.164557,0.040603,0.032787,0.019226,0.298066,0.101215,0.494029,0,0.145598,0.006648,0.454545,0.856,n
Male,0.588235,0.62963,0.212191,0.60102,0,0,0.011236,0.045455,0,0.021277,0.012658,0.197674,0.008197,0.000625,0.256354,0.135628,0.031246,0,0.124755,0.121978,0,0.88,y
Male,0.264706,0.407407,0.210988,0.321429,0,0.016393,0.011236,0.113636,0,0.049645,0.278481,0.279183,0.040984,0.043949,0.282044,0.105263,0.122171,0.004861,0.046043,0.000024,1,0.952,y
Female,0.294118,0.259259,0.211618,0.440816,0,0,0.011236,0.045455,0,0.014184,0.113924,0.25883,0.057377,0.029407,0.279006,0.242915,0.1673,0,0.07379,0.000101,0.454545,0.928,n
Unknown,0.323529,0.222222,0.212191,0.481633,0.076923,0.131148,0.05618,0.136364,0.3125,0.191489,0.189873,0.251957,0.02459,0.086178,0.288122,0.054656,0.118505,0,0.156728,0.000106,0,0.848,n
Male,0.647059,0.703704,0.211331,0.480612,0,0,0,0.022727,0,0.007092,0.113924,0.197009,0.213115,0.006459,0.254972,0.176113,0.016827,0,0.199438,0.000043,0.636364,0.8,n
Male,0.529412,0.444444,0.211159,0.281633,0.403846,0.065574,0.101124,0.204545,0.3125,0.340426,0.265823,0.040312,0.065574,0.000778,0.270994,0.082996,0.135477,0,0.229298,0.042197,0.909091,0.768,n
Male,0.352941,0.62963,0.208582,0.520408,0.019231,0.032787,0.067416,0,0,0.06383,0.164557,0.293607,0.040984,0.059845,0.267127,0.095142,0.045268,0.008185,0.009148,0.000002,0.545455,0.992,n
Female,0.470588,0.555556,0.20841,0.440816,0.038462,0.131148,0.101124,0.204545,0.375,0.241135,0.088608,0.039775,0.02459,0.289665,0.250552,0.058704,0.125449,0,0.224572,0.001164,0.454545,0.776,n
Male,0.5,0.740741,0.209384,0.440816,0,0,0,0,0,0,0.037975,0.25319,0.04918,0.000717,0.237569,0.204453,0.01658,0,0.143355,0.121978,0.727273,0.856,n
Male,0.441176,0.407407,0.208925,0.240816,0.057692,0.032787,0.011236,0,0,0.042553,0.113924,0.208841,0.057377,0.008457,0.277624,0.194332,0.487947,0.004904,0.348979,0.070879,0.909091,0.648,n
Female,0.5,0.296296,0.208066,0.561224,0.019231,0,0,0.090909,0,0.035461,0.139241,0.286028,0.04918,0.013279,0.248619,0.309717,0.261736,0,0.031254,0.003126,0.818182,0.968,n
Male,0.617647,0.62963,0.208524,0.480612,0,0,0,0,0,0,0.025316,0.039797,0.008197,0.000629,0.237293,0.137652,0.015093,0,0.05103,0.121978,0.272727,0.952,n
Male,0.323529,0.481481,0.20778,0.240816,0.019231,0.04918,0.011236,0.022727,0,0.042553,0.139241,0.260553,0.057377,0.003268,0.289779,0.143725,0.051635,0,0.086292,0.002066,0.909091,0.912,n
Male,0.323529,0.407407,0.208352,0.441837,0.076923,0.098361,0.033708,0.113636,0,0.12766,0.379747,0.288302,0.008197,0.022864,0.301657,0.044534,0.034468,0,0.11282,0.000013,0.545455,0.888,n
Male,0.588235,0.851852,0.20755,0.280612,0.153846,0.098361,0.011236,0.113636,0.125,0.156028,0.151899,0.35554,0.016393,0.013236,0.275414,0.093117,0.1877,0,0.342118,0.000527,0.727273,0.656,n
Male,0.529412,0.444444,0.207321,0.40102,0,0.081967,0,0.113636,0.0625,0.078014,0.126582,0.24597,0.401639,1,0.268232,0.087045,0.505693,0,0.185281,0.001769,0.454545,0.816,n
Male,0.529412,0.518519,0.206462,0.480612,0.019231,0.098361,0.044944,0.090909,0,0.106383,0.075949,0.30385,0.02459,0.020897,0.309669,0.240891,0.121424,0,0.022716,0.000122,0.909091,0.976,y
