Gender,Polarity,Subjectivity,WordCount,FleschReading,OT,NT,BoM,DC,PoGP,AllScriptureCount,StoryNames,TalkingSpeed,AuthorityMentions,WeToYouRatio,WordQuantity,FirstPersonPronoun,PercentInItalics,PercentInQuotes,DaysElapsed,NameSearchResults,Pageviews,MonthGiven,YearGiven,Popular
Male,0.15,0.47,2662.0,5.22,3.0,2.0,6.0,0.0,0.0,17.0,8.0,1.4736840551297343,2.0,33.333,922.0,13.0,0.01314800901577761,0.0,11005,772000.0,2742.0,10.0,1987.0,n
Male,0.24,0.53,4434.0,6.0,0.0,0.0,1.0,4.0,0.0,2.0,27.0,2.391840339712533,15.0,206.286,1379.0,57.0,0.2755976544880469,0.0,16066,772000.0,3460.0,12.0,1973.0,n
Male,0.26,0.52,4499.0,7.95,3.0,0.0,0.0,3.0,0.0,3.0,24.0,2.4056422175326526,11.0,19.174,1464.0,76.0,0.24761058012891754,0.0,16283,772000.0,225.0,5.0,1973.0,n
Male,0.2,0.5,3495.0,4.43,0.0,5.0,0.0,0.0,0.0,22.0,5.0,1.9510548535769152,4.0,7.0,1050.0,29.0,0.18369098712446352,0.0,13378,772000.0,3583.0,4.0,1981.0,n
Male,0.16,0.52,3496.0,4.43,1.0,1.0,6.0,15.0,0.0,10.0,17.0,1.849083215796897,13.0,39.2,1111.0,50.0,0.36498855835240274,0.0,12478,772000.0,1387.0,10.0,1983.0,n
Male,0.13,0.44,3941.0,7.57,3.0,0.0,0.0,1.0,0.0,9.0,16.0,1.9565795884215764,6.0,20.891,1279.0,36.0,0.10073585384420197,0.0,14841,772000.0,5096.0,4.0,1977.0,n
Male,0.16,0.55,5949.0,5.21,0.0,1.0,7.0,1.0,0.0,15.0,6.0,2.5870218966971295,6.0,117.287,1532.0,95.0,0.05597579425113464,0.0,12813,772000.0,738.0,10.0,1982.0,n
Male,0.17,0.51,4854.0,4.82,2.0,3.0,2.0,0.0,7.0,16.0,9.0,2.4837791923368195,5.0,141.261,1395.0,109.0,0.034816646065100945,0.0,12244,772000.0,908.0,5.0,1984.0,n
Male,0.11,0.44,4708.0,7.57,0.0,5.0,0.0,1.0,0.0,5.0,16.0,0.4708,2.0,245.0,1416.0,21.0,0.03462192013593883,0.0,12601,772000.0,779.0,5.0,1983.0,n
Male,0.22,0.59,3844.0,7.16,0.0,12.0,4.0,1.0,0.0,18.0,4.0,0.3844,0.0,116.346,1010.0,53.0,0.18678459937565037,0.0,13329,772000.0,423.0,6.0,1981.0,n
Male,0.23,0.57,4536.0,9.9,2.0,3.0,1.0,5.0,0.0,6.0,3.0,2.719789707970375,0.0,144.273,1203.0,41.0,0.05048500881834215,0.0,11873,772000.0,948.0,5.0,1985.0,n
Male,0.24,0.52,3183.0,4.82,0.0,2.0,0.0,0.0,1.0,6.0,9.0,1.9861706446932283,3.0,60.75,1020.0,57.0,0.03455859252277725,0.0,5041,772000.0,298.0,2.0,2004.0,n
Male,0.15,0.51,3216.0,4.43,0.0,3.0,2.0,0.0,0.0,9.0,10.0,1.2318917467466528,9.0,2.778,1183.0,55.0,0.09203980099502487,0.0,10753,772000.0,1021.0,6.0,1988.0,n
Male,0.23,0.55,4050.0,4.43,0.0,1.0,4.0,6.0,1.0,12.0,12.0,2.013787232688391,11.0,28.471,1205.0,98.0,0.03308641975308642,0.0,5405,772000.0,581.0,2.0,2003.0,n
Male,0.13,0.38,5215.0,11.47,1.0,1.0,0.0,3.0,0.0,2.0,19.0,2.365525829024571,6.0,76.0,1546.0,42.0,0.007094918504314478,0.0,2836,3420000.0,1092.0,2.0,2010.0,n
Male,0.16,0.47,4353.0,7.56,0.0,0.0,0.0,3.0,0.0,2.0,13.0,0.4353,9.0,168.056,1467.0,39.0,0.0781070526073972,0.0,9887,3420000.0,345.0,11.0,1990.0,n
Male,0.28,0.49,4280.0,7.56,0.0,1.0,1.0,1.0,0.0,7.0,13.0,0.428,10.0,24.976,1095.0,52.0,0.17126168224299065,0.0,14675,1800000.0,425.0,9.0,1977.0,n
Male,0.23,0.47,4193.0,5.61,1.0,8.0,0.0,3.0,0.0,20.0,7.0,1.8744099162677146,15.0,78.818,1257.0,45.0,0.07989506320057238,0.0,12533,3350000.0,1416.0,8.0,1983.0,n
Male,0.25,0.48,3904.0,6.78,0.0,2.0,1.0,1.0,0.0,7.0,11.0,0.3904,20.0,77.564,1129.0,46.0,0.14395491803278687,0.0,15233,2790000.0,543.0,3.0,1976.0,n
Male,0.23,0.49,4670.0,5.22,2.0,4.0,1.0,4.0,1.0,25.0,11.0,0.467,15.0,160.167,1319.0,22.0,0.12997858672376875,0.05802997858672377,13324,2790000.0,1386.0,6.0,1981.0,n
Male,0.26,0.55,3043.0,7.17,0.0,4.0,1.0,15.0,1.0,14.0,3.0,0.3043,5.0,116.263,932.0,20.0,0.06769635228393033,0.0,11438,2790000.0,1784.0,8.0,1986.0,n
Male,0.21,0.49,4689.0,7.17,0.0,1.0,0.0,4.0,0.0,5.0,11.0,0.4689,20.0,18.753,1421.0,57.0,0.21177223288547664,0.0,15823,2790000.0,507.0,8.0,1974.0,n
Male,0.21,0.54,3071.0,6.39,0.0,0.0,2.0,13.0,0.0,2.0,12.0,2.124667451376871,5.0,236.263,1078.0,23.0,0.012699446434386193,0.0,5538,2790000.0,452.0,10.0,2002.0,n
Male,0.23,0.48,2472.0,5.61,0.0,2.0,0.0,3.0,0.0,4.0,8.0,2.3621238410949346,7.0,83.769,898.0,41.0,0.159789644012945,0.0,12790,660000.0,1115.0,11.0,1982.0,n
Male,0.18,0.46,4968.0,5.62,0.0,1.0,0.0,3.0,0.0,1.0,41.0,2.954453952325532,9.0,80.083,1646.0,53.0,0.11996779388083736,0.0,3354,2170000.0,638.0,9.0,2008.0,n
Male,0.11,0.49,2627.0,6.78,0.0,0.0,11.0,2.0,0.0,11.0,22.0,0.2627,3.0,16.667,902.0,21.0,0.0673772363913209,0.00038066235249333843,14512,27200.0,603.0,3.0,1978.0,n
Male,0.23,0.45,2921.0,6.39,0.0,0.0,0.0,6.0,0.0,0.0,14.0,0.2921,20.0,6.919,975.0,55.0,0.35056487504279354,0.0,12715,278000.0,203.0,2.0,1983.0,n
Male,0.14,0.44,4080.0,11.48,0.0,0.0,0.0,7.0,0.0,0.0,25.0,1.5851421415348035,10.0,39.2,1447.0,66.0,0.00784313725490196,0.0,8793,18300.0,702.0,11.0,1993.0,n
Male,0.18,0.52,4429.0,6.01,0.0,7.0,5.0,0.0,0.0,22.0,12.0,0.9647989610058423,6.0,313.471,1361.0,78.0,0.09482953262587492,0.007450891849175886,1590,18300.0,1157.0,7.0,2013.0,y
Male,0.22,0.47,3878.0,5.21,1.0,0.0,1.0,4.0,0.0,10.0,12.0,2.026477459096169,4.0,88.474,1014.0,129.0,0.19494584837545126,0.0,1660,18300.0,1359.0,5.0,2013.0,y
Male,0.21,0.52,2799.0,5.61,2.0,0.0,1.0,3.0,0.0,3.0,8.0,1.6760934029346903,16.0,50.704,1005.0,38.0,0.2540192926045016,0.0,1415,18300.0,6026.0,1.0,2014.0,y
Male,0.18,0.49,4052.0,4.04,1.0,6.0,4.0,3.0,0.0,13.0,13.0,2.1339134244851645,7.0,207.0,1245.0,97.0,0.06441263573543929,0.0,3837,18300.0,1137.0,5.0,2007.0,n
Male,0.13,0.55,6062.0,4.83,6.0,59.0,8.0,6.0,2.0,80.0,27.0,2.0248598138645444,1.0,33.8,1765.0,19.0,0.09039920818211811,0.0,8674,18300.0,1619.0,3.0,1994.0,n
Male,0.21,0.5,4546.0,7.57,0.0,5.0,7.0,3.0,1.0,14.0,14.0,3.0317230537218305,11.0,43.024,1305.0,75.0,0.23823141223053235,0.0006599208095028596,5349,18300.0,579.0,4.0,2003.0,n
Female,0.13,0.49,5397.0,6.0,0.0,25.0,1.0,3.0,0.0,26.0,15.0,0.5397,6.0,153.125,1528.0,30.0,0.04168982768204558,0.0,7820,18300.0,1205.0,7.0,1996.0,n
Female,0.23,0.5,3563.0,7.17,0.0,0.0,3.0,2.0,0.0,4.0,13.0,3.098332714961506,0.0,108.765,1121.0,61.0,0.0,0.0,4961,535000.0,1103.0,4.0,2004.0,n
Male,0.09,0.42,814.0,9.14,0.0,0.0,0.0,7.0,0.0,0.0,9.0,1.1774530754572876,4.0,0.333,469.0,9.0,0.038083538083538086,0.0,587,8470.0,188.0,4.0,2016.0,n
Male,0.16,0.47,5850.0,5.21,1.0,3.0,8.0,0.0,0.0,19.0,15.0,2.063713357622828,15.0,8.076,1405.0,109.0,0.03914529914529914,0.0,13170,387000.0,4645.0,11.0,1981.0,n
Male,0.22,0.54,4046.0,4.04,3.0,4.0,11.0,0.0,0.0,31.0,7.0,2.8398030994983903,3.0,19.114,1183.0,59.0,0.16312407315867525,0.0,4684,344000.0,2540.0,2.0,2005.0,n
Male,0.3,0.48,3173.0,5.99,0.0,1.0,4.0,1.0,1.0,8.0,10.0,3.311610780842963,6.0,18.963,836.0,102.0,0.06366214938543965,0.0,15177,6120.0,960.0,5.0,1976.0,n
Male,0.18,0.5,5552.0,4.82,4.0,3.0,10.0,0.0,1.0,23.0,8.0,3.009888394147921,1.0,1.097,1388.0,50.0,0.026476945244956772,0.0,12237,4410000.0,1512.0,5.0,1984.0,n
Male,0.16,0.49,5201.0,6.0,2.0,7.0,8.0,3.0,0.0,22.0,17.0,2.387725228421964,5.0,112.5,1687.0,86.0,0.05479715439338589,0.0028840607575466256,8212,1020000.0,1264.0,6.0,1995.0,n
Male,0.13,0.55,5316.0,6.78,2.0,10.0,0.0,9.0,1.0,13.0,10.0,0.5316,0.0,1280.077,1169.0,21.0,0.04420617005267118,0.0,11523,1020000.0,786.0,5.0,1986.0,n
Male,0.17,0.5,5149.0,7.17,0.0,7.0,0.0,1.0,1.0,17.0,9.0,0.5149,2.0,82.086,1107.0,19.0,0.019809671780928337,0.0,12615,1990000.0,1840.0,5.0,1983.0,n
Male,0.16,0.59,3041.0,6.39,1.0,3.0,1.0,5.0,0.0,9.0,4.0,0.3041,1.0,95.559,911.0,20.0,0.027951331798750412,0.0,14169,4300.0,1400.0,2.0,1979.0,n
Male,0.15,0.47,5016.0,9.13,0.0,0.0,1.0,22.0,0.0,6.0,10.0,2.119410350970298,9.0,54.321,1486.0,76.0,0.12779106858054226,0.0,9523,546.0,1563.0,11.0,1991.0,n
Male,0.17,0.49,5804.0,5.22,3.0,14.0,10.0,13.0,7.0,40.0,24.0,0.5804,7.0,335.077,1723.0,82.0,0.055306685044796695,0.0,8163,546.0,1858.0,7.0,1995.0,n
Male,0.25,0.57,6605.0,7.55,0.0,1.0,3.0,1.0,0.0,7.0,22.0,0.6605,12.0,194.632,1383.0,157.0,0.03800151400454201,0.0,15478,50600000.0,4751.0,7.0,1975.0,n
Male,0.18,0.53,3821.0,5.61,2.0,4.0,4.0,0.0,2.0,15.0,9.0,2.1995806155985824,7.0,27.524,1253.0,72.0,0.053912588327662915,0.0,1457,4410.0,4702.0,12.0,2013.0,y
Male,0.12,0.5,6068.0,5.22,0.0,3.0,3.0,0.0,1.0,16.0,11.0,2.8835626159507712,15.0,124.569,1502.0,71.0,0.06509558338826632,0.0,7302,19400.0,5164.0,12.0,1997.0,y
Male,0.11,0.53,3552.0,4.83,1.0,0.0,7.0,8.0,0.0,13.0,12.0,2.4600700344262054,10.0,201.667,1054.0,40.0,0.12331081081081081,0.0,4173,19300.0,1574.0,6.0,2006.0,n
Male,0.2,0.51,4333.0,5.22,1.0,5.0,12.0,1.0,0.0,30.0,23.0,2.2358870274175238,11.0,169.923,1456.0,86.0,0.03623355642741749,0.0,3907,153000.0,1140.0,3.0,2007.0,n
Male,0.19,0.5,5212.0,5.21,1.0,5.0,3.0,0.0,1.0,10.0,36.0,0.5212,4.0,72.6,1308.0,130.0,0.0049884881043745204,0.0,15940,3260000.0,874.0,4.0,1974.0,n
Male,0.15,0.48,4586.0,5.6,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.4586,27.0,109.441,1042.0,99.0,0.017880505887483647,0.0,10879,1840.0,2796.0,2.0,1988.0,n
Male,0.22,0.5,3216.0,4.82,0.0,2.0,3.0,0.0,0.0,7.0,10.0,0.3216,5.0,47.22,1135.0,66.0,0.15360696517412936,0.0,10944,3260000.0,995.0,12.0,1987.0,n
Male,0.21,0.51,3196.0,6.0,1.0,1.0,0.0,0.0,3.0,6.0,10.0,2.0431194521678204,5.0,2.531,1111.0,75.0,0.15519399249061328,0.0,2825,1910000.0,6357.0,3.0,2010.0,y
Male,0.13,0.46,3705.0,6.39,0.0,0.0,4.0,3.0,0.0,6.0,17.0,0.3705,2.0,59.0,1198.0,78.0,0.14979757085020243,0.0,11572,719000.0,849.0,3.0,1986.0,n
Male,0.16,0.49,3336.0,6.0,2.0,2.0,2.0,0.0,1.0,7.0,7.0,0.3336,8.0,16.754,1104.0,86.0,0.047062350119904076,0.0,4705,13500.0,607.0,1.0,2005.0,n
Female,0.17,0.53,3448.0,6.0,0.0,1.0,1.0,7.0,0.0,2.0,4.0,0.3448,3.0,53.878,1143.0,88.0,0.04118329466357309,0.0,7547,725000.0,176.0,4.0,1997.0,n
Male,0.23,0.52,4843.0,6.78,5.0,3.0,1.0,4.0,1.0,13.0,14.0,2.0976264726264726,1.0,51.61,1515.0,114.0,0.03592814371257485,0.0,9404,25400000.0,2106.0,3.0,1992.0,n
Male,0.31,0.55,3314.0,4.82,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.1861850345497276,1.0,5.587,954.0,59.0,0.010863005431502716,0.0,7330,15600.0,651.0,11.0,1997.0,n
Male,0.25,0.56,3393.0,5.61,7.0,2.0,1.0,0.0,0.0,12.0,15.0,2.05123844100236,1.0,15.721,1201.0,45.0,0.1317418213969938,0.0,8443,15600.0,748.0,10.0,1994.0,n
Male,0.23,0.55,3676.0,7.17,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.3676,15.0,60.828,1134.0,37.0,0.04434167573449402,0.0,12860,15600.0,1147.0,9.0,1982.0,n
Male,0.22,0.53,3554.0,7.56,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9090557497278404,6.0,10.039,1095.0,52.0,0.04614518851997749,0.0,9906,15600.0,2733.0,10.0,1990.0,n
Male,0.16,0.49,3270.0,3.26,2.0,0.0,0.0,0.0,0.0,2.0,23.0,2.186701998659001,7.0,23.077,1140.0,52.0,0.09877675840978593,0.0,4047,15600.0,1016.0,10.0,2006.0,n
Male,0.18,0.49,3842.0,5.6,1.0,5.0,0.0,0.0,0.0,7.0,18.0,2.0443854782294055,1.0,31.41,1181.0,73.0,0.06116605934409162,0.0,14878,15600.0,5114.0,3.0,1977.0,n
Male,0.13,0.54,2918.0,6.38,0.0,2.0,0.0,0.0,0.0,2.0,10.0,1.854409571583514,2.0,6.76,1006.0,79.0,0.16175462645647704,0.0,16136,15600.0,4922.0,9.0,1973.0,n
Male,0.24,0.55,3182.0,4.82,0.0,5.0,0.0,3.0,0.0,6.0,12.0,2.089696260700226,2.0,18.581,1081.0,56.0,0.1612193588937775,0.003771213073538655,14533,15600.0,2590.0,2.0,1978.0,n
Male,0.31,0.56,2695.0,4.82,3.0,1.0,3.0,4.0,0.0,8.0,8.0,1.6431644359464628,3.0,0.7,848.0,83.0,0.05899814471243043,0.0,12489,15600.0,899.0,9.0,1983.0,n
Male,0.16,0.51,3768.0,7.16,0.0,1.0,0.0,8.0,0.0,4.0,14.0,2.0096371559580835,11.0,5.333,1207.0,46.0,0.05334394904458599,0.0,13905,15600.0,1415.0,11.0,1979.0,n
Male,0.16,0.53,2617.0,4.43,3.0,0.0,0.0,13.0,0.0,3.0,3.0,1.9893274142544393,2.0,29.037,886.0,59.0,0.028276652655712647,0.0,6574,15600.0,3026.0,11.0,1999.0,n
Male,0.17,0.54,3271.0,4.82,0.0,3.0,0.0,4.0,0.0,3.0,17.0,2.124334968203167,3.0,133.389,1119.0,50.0,0.1244267808009783,0.0,15737,15600.0,12171.0,10.0,1974.0,y
Male,0.13,0.51,2459.0,5.6,0.0,3.0,0.0,9.0,1.0,5.0,6.0,2.01622601409855,4.0,14.383,746.0,116.0,0.06466043106954046,0.0,17557,15600.0,11080.0,11.0,1969.0,n
Male,0.21,0.56,5296.0,4.82,0.0,4.0,1.0,0.0,0.0,5.0,21.0,0.5296,8.0,87.891,1488.0,102.0,0.12556646525679757,0.0,8669,15600.0,12063.0,3.0,1994.0,y
Male,0.28,0.59,4094.0,6.39,0.0,2.0,1.0,3.0,1.0,5.0,14.0,1.9831376783887404,10.0,3.252,1194.0,54.0,0.008549096238397655,0.0,8079,4130000.0,505.0,10.0,1995.0,n
Male,0.13,0.52,3256.0,5.99,2.0,4.0,0.0,2.0,0.0,10.0,9.0,1.9270590017802807,6.0,20.455,1081.0,74.0,0.2202088452088452,0.0,14129,4130000.0,1547.0,3.0,1979.0,n
Male,0.2,0.58,3820.0,4.04,3.0,1.0,0.0,1.0,0.0,4.0,12.0,0.382,3.0,124.033,1147.0,24.0,0.20968586387434554,0.0,7605,388000.0,2956.0,2.0,1997.0,n
Male,0.26,0.57,2959.0,4.43,2.0,2.0,3.0,5.0,0.0,7.0,8.0,2.328444744749786,0.0,2.726,994.0,41.0,0.04291990537343697,0.0,6959,433000.0,2562.0,11.0,1998.0,n
Male,0.2,0.56,3037.0,4.82,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.2388829912715265,16.0,161.333,950.0,83.0,0.3493579189990122,0.0,4453,8450.0,316.0,9.0,2005.0,n
Male,0.36,0.59,1767.0,6.0,0.0,1.0,0.0,5.0,0.0,2.0,6.0,2.401024002087138,7.0,13.0,717.0,13.0,0.06564799094510469,0.0,5195,8450.0,219.0,9.0,2003.0,n
Male,0.17,0.54,3305.0,6.0,1.0,4.0,1.0,3.0,0.0,6.0,11.0,2.626818505519101,3.0,3.524,1148.0,41.0,0.10680786686838124,0.0,7743,36300.0,3433.0,9.0,1996.0,n
Male,0.14,0.48,3337.0,6.78,0.0,0.0,0.0,44.0,0.0,4.0,7.0,2.252586728301724,3.0,59.259,1044.0,46.0,0.10458495654779743,0.0,15210,69500.0,293.0,4.0,1976.0,n
Male,0.21,0.52,2426.0,5.22,0.0,0.0,0.0,2.0,1.0,2.0,10.0,1.7588002845786226,2.0,41.286,953.0,28.0,0.04987633965375103,0.0,3725,4390000.0,2525.0,9.0,2007.0,y
Male,0.23,0.53,3320.0,5.61,0.0,0.0,1.0,2.0,1.0,4.0,13.0,1.994348544846411,2.0,25.35,1087.0,67.0,0.034036144578313256,0.0,9178,31500000.0,1004.0,10.0,1992.0,n
Male,0.27,0.56,3077.0,7.17,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.7493768875304734,8.0,6.87,888.0,58.0,0.013324666883327917,0.0,11761,31500000.0,1871.0,9.0,1985.0,n
Male,0.24,0.58,3623.0,6.38,0.0,0.0,0.0,1.0,0.0,2.0,8.0,1.9525636087701346,6.0,5.765,1135.0,65.0,0.06348330113165884,0.0,10314,31500000.0,544.0,9.0,1989.0,n
Male,0.16,0.5,5161.0,3.65,0.0,5.0,3.0,1.0,0.0,13.0,15.0,3.914023443187885,5.0,120.024,1514.0,126.0,0.15500871924045728,0.0,4509,31500000.0,3369.0,7.0,2005.0,y
Male,0.18,0.44,3939.0,7.96,0.0,2.0,1.0,0.0,0.0,5.0,11.0,2.088436271633152,12.0,142.545,1174.0,93.0,0.04925107895404925,0.005331302361005331,1730,31500000.0,7316.0,3.0,2013.0,y
Male,0.12,0.5,4657.0,5.6,0.0,2.0,4.0,4.0,0.0,6.0,6.0,2.6116107980227206,9.0,178.571,1079.0,169.0,0.03886622289027271,0.0,3490,31500000.0,8980.0,5.0,2008.0,y
Male,0.16,0.48,3940.0,7.95,0.0,0.0,1.0,1.0,0.0,1.0,6.0,2.4724267935762083,1.0,57.966,1077.0,105.0,0.023096446700507613,0.0038071065989847717,2234,31500000.0,431.0,10.0,2011.0,n
Male,0.17,0.55,3455.0,4.43,0.0,7.0,4.0,0.0,0.0,13.0,5.0,0.3455,2.0,136.0,972.0,53.0,0.07380607814761216,0.0,7957,31500000.0,2307.0,2.0,1996.0,n
Male,0.15,0.48,5929.0,5.6,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.5929,28.0,36.507,1331.0,115.0,0.02040816326530612,0.0,15459,31500000.0,776.0,8.0,1975.0,n
Male,0.13,0.51,5551.0,5.99,0.0,1.0,0.0,3.0,0.0,1.0,3.0,2.2086863058000663,7.0,87.935,1150.0,212.0,0.041073680417942716,0.0,13786,31500000.0,2314.0,3.0,1980.0,n
Male,0.12,0.53,3975.0,6.39,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.9871237712326466,4.0,24.721,1205.0,65.0,0.010062893081761006,0.0,12454,31500000.0,1210.0,10.0,1983.0,n
Male,0.14,0.54,3113.0,5.6,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.3113,1.0,36.161,942.0,100.0,0.08576935432059107,0.0,5615,31500000.0,520.0,7.0,2002.0,n
Male,0.22,0.51,4491.0,6.0,1.0,0.0,5.0,4.0,0.0,7.0,14.0,2.1447578634754088,5.0,16.667,1516.0,50.0,0.13092852371409486,0.0,2920,31500000.0,721.0,12.0,2009.0,n
Male,0.15,0.45,3696.0,6.79,0.0,0.0,1.0,1.0,1.0,7.0,13.0,2.42236545909593,0.0,126.75,1313.0,14.0,0.023268398268398268,0.00027056277056277056,5314,31500000.0,991.0,5.0,2003.0,n
Male,0.16,0.55,4461.0,5.21,0.0,7.0,0.0,2.0,0.0,7.0,27.0,0.4461,3.0,71.185,1279.0,90.0,0.006724949562878279,0.0,12923,31500000.0,605.0,7.0,1982.0,n
Male,0.25,0.56,5497.0,5.21,1.0,12.0,5.0,5.0,0.0,20.0,12.0,0.5497,7.0,95.22,1481.0,65.0,0.1198835728579225,0.0,7540,31500000.0,1921.0,4.0,1997.0,n
Male,0.12,0.53,3792.0,4.82,0.0,2.0,0.0,0.0,0.0,2.0,12.0,2.875050545895673,1.0,7.86,989.0,109.0,0.20253164556962025,0.0,4544,6120.0,1604.0,6.0,2005.0,n
Male,0.18,0.59,3958.0,6.0,8.0,1.0,0.0,1.0,1.0,14.0,13.0,0.3958,2.0,124.471,1227.0,40.0,0.17963617988883274,0.0,11831,203000.0,604.0,7.0,1985.0,n
Male,0.2,0.53,7311.0,6.77,0.0,5.0,0.0,0.0,1.0,8.0,18.0,2.919678684921237,23.0,9.756,1671.0,175.0,0.03132266447818356,0.0,16150,79600.0,3923.0,9.0,1973.0,n
Male,0.18,0.54,3895.0,4.43,4.0,1.0,2.0,0.0,1.0,16.0,14.0,0.3895,12.0,140.028,983.0,87.0,0.2146341463414634,0.0,7827,79600.0,929.0,6.0,1996.0,n
Male,0.25,0.56,5506.0,5.6,0.0,5.0,5.0,0.0,3.0,16.0,26.0,0.5506,12.0,157.065,1355.0,120.0,0.059752996730839086,0.0,16269,79600.0,1345.0,5.0,1973.0,n
Male,0.13,0.48,1701.0,5.61,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1701,4.0,256.0,758.0,36.0,0.35390946502057613,0.0,15345,79600.0,593.0,11.0,1975.0,n
Male,0.17,0.5,5124.0,2.86,2.0,7.0,12.0,0.0,1.0,24.0,10.0,0.5124,4.0,19.251,1083.0,98.0,0.12236533957845433,0.0,11749,79600.0,47.0,9.0,1985.0,n
Male,0.19,0.54,5267.0,5.21,0.0,0.0,1.0,3.0,0.0,7.0,9.0,0.5267,9.0,40.496,1070.0,131.0,0.01974558572242263,0.0,15303,79600.0,1155.0,1.0,1976.0,n
Male,0.19,0.48,7114.0,4.82,0.0,1.0,2.0,0.0,0.0,7.0,24.0,0.7114,11.0,300.357,1617.0,89.0,0.10387967388248524,0.0,15858,79600.0,1462.0,6.0,1974.0,n
Male,0.2,0.51,2637.0,3.64,0.0,2.0,0.0,2.0,0.0,2.0,10.0,2.6481256586003328,4.0,27.191,750.0,89.0,0.016306408797876374,0.0,15977,1300.0,467.0,3.0,1974.0,n
Male,0.15,0.51,8805.0,5.21,1.0,8.0,3.0,0.0,0.0,15.0,14.0,0.8805,21.0,40.333,1710.0,112.0,0.11572969903463941,0.0,14792,52300.0,860.0,5.0,1977.0,n
Male,0.23,0.54,9178.0,5.6,0.0,0.0,1.0,1.0,0.0,1.0,24.0,4.318728229117521,14.0,61.826,1625.0,189.0,0.10470690782305513,0.0,16397,6070.0,1318.0,1.0,1973.0,n
Male,0.19,0.52,6890.0,3.26,1.0,6.0,1.0,7.0,0.0,10.0,20.0,0.689,12.0,51.372,1488.0,143.0,0.20014513788098695,0.05137880986937591,13441,307000.0,712.0,2.0,1981.0,n
Male,0.23,0.55,4108.0,4.82,2.0,6.0,3.0,3.0,0.0,13.0,12.0,3.473286917624141,6.0,13.462,1219.0,52.0,0.12341772151898735,0.0,13868,17400.0,1343.0,12.0,1979.0,n
Male,0.24,0.53,6024.0,2.86,0.0,9.0,4.0,17.0,0.0,15.0,16.0,2.5405086865378905,20.0,27.469,1163.0,183.0,0.12649402390438247,0.0,12629,343000.0,1171.0,5.0,1983.0,n
Female,0.16,0.48,4527.0,3.65,0.0,1.0,3.0,8.0,1.0,19.0,24.0,2.9730319014794886,9.0,116.129,1340.0,63.0,0.044842058758559754,0.0,4775,7800.0,520.0,11.0,2004.0,n
Female,0.12,0.46,3492.0,3.26,6.0,5.0,4.0,6.0,1.0,23.0,17.0,2.389950163744438,13.0,224.308,1211.0,53.0,0.09163802978235967,0.0,4961,586000.0,997.0,4.0,2004.0,n
Male,0.16,0.47,4770.0,5.99,1.0,0.0,8.0,1.0,0.0,12.0,4.0,2.5385014929439946,5.0,19.82,1121.0,96.0,0.129979035639413,0.0,6905,8460000.0,1843.0,1.0,1999.0,n
Male,0.2,0.52,6658.0,5.99,1.0,1.0,9.0,0.0,0.0,13.0,12.0,2.41904307916789,8.0,7.361,1315.0,82.0,0.10678882547311505,0.0,8697,13200.0,2416.0,2.0,1994.0,n
Male,0.16,0.46,1951.0,8.34,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.1951,7.0,20.0,676.0,39.0,0.026140440799589954,0.0,7764,6200000.0,114.0,8.0,1996.0,n
Male,0.2,0.53,4047.0,7.17,0.0,0.0,1.0,0.0,0.0,1.0,12.0,2.2269545694664554,5.0,70.054,1025.0,36.0,0.026686434395848776,0.0,7344,223000.0,3585.0,10.0,1997.0,n
Male,0.18,0.45,5881.0,5.99,0.0,1.0,4.0,2.0,1.0,6.0,17.0,1.7522147993076949,9.0,3.324,1305.0,150.0,0.128379527291277,0.0,11532,570000.0,5228.0,5.0,1986.0,n
Male,0.15,0.5,4686.0,5.21,0.0,3.0,11.0,2.0,0.0,16.0,10.0,2.1517443547705724,8.0,47.087,1234.0,81.0,0.19718309859154928,0.0,9514,570000.0,1085.0,11.0,1991.0,n
Male,0.19,0.47,5281.0,7.56,0.0,0.0,1.0,28.0,0.0,1.0,11.0,0.5281,5.0,20.779,1313.0,128.0,0.02348040143912138,0.0,8861,570000.0,662.0,8.0,1993.0,n
Male,0.15,0.49,6104.0,4.82,0.0,3.0,7.0,2.0,0.0,12.0,6.0,2.7115455691284196,29.0,3.31,1289.0,206.0,0.11648099606815203,0.0,10258,570000.0,10160.0,10.0,1989.0,y
Male,0.15,0.53,2307.0,5.6,0.0,1.0,0.0,0.0,1.0,2.0,6.0,0.2307,8.0,18.182,755.0,29.0,0.056783701777199824,0.0,5938,570000.0,325.0,8.0,2001.0,n
Male,0.21,0.52,4823.0,6.38,2.0,0.0,5.0,0.0,0.0,13.0,7.0,2.656960652963368,7.0,162.769,1309.0,48.0,0.38461538461538464,0.0,7771,570000.0,1106.0,8.0,1996.0,n
