@relation 'features-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R22,25-weka.filters.unsupervised.attribute.Remove-R1,4-5,7-8,12-13,16,18'

@attribute Polarity numeric
@attribute Subjectivity numeric
@attribute OT numeric
@attribute DC numeric
@attribute PoGP numeric
@attribute AllScriptureCount numeric
@attribute AuthorityMentions numeric
@attribute WeToYouRatio numeric
@attribute FirstPersonPronoun numeric
@attribute PercentInQuotes numeric
@attribute DaysElapsed numeric
@attribute NameSearchResults numeric
@attribute MonthGiven numeric
@attribute YearGiven numeric
@attribute PopularByAbsolute {y,n}

@data
0.382353,0.296296,0,0,0,0.007092,0.040984,0.006532,0.123482,0,0.293331,0.000106,0.909091,0.704,n
0.382353,0.222222,0.019231,0.090909,0,0.056738,0.114754,0.051295,0.032389,0,0.309187,0.00095,0.909091,0.688,n
0.588235,0.703704,0.019231,0.045455,0.0625,0.078014,0.04918,0.017531,0.279352,0,0.156423,1,0,0.848,n
0.558824,0.62963,0.038462,0.159091,0.0625,0.177305,0.254098,0.012847,0.1417,0,0.176852,0.010879,0.454545,0.824,n
0.794118,0.703704,0,0.068182,0.0625,0.141844,0.114754,0.05197,0.11336,0,0.301106,0.063186,0.909091,0.696,n
0.647059,0.592593,0.057692,0,0.25,0.319149,0.114754,0.043797,0.178138,0,0.278281,0.026373,0.727273,0.72,n
0.558824,0.444444,0,0.022727,0,0.014184,0.040984,0.005167,0.145749,0,0.283726,0.026373,0,0.72,n
0.588235,0.555556,0,0,0,0.092199,0.098361,0.050556,0.163968,0,0.227665,0.026373,0.090909,0.776,n
0.294118,0.259259,0.076923,0,0,0.276596,0.008197,0.051579,0.072874,0,0.129133,0.035549,0.454545,0.872,n
0.411765,0.185185,0.019231,0.022727,0,0.049645,0.090164,0.001276,0.311741,0.004175,0.052141,0.000428,0.181818,0.952,y
0.235294,0.555556,0,0.068182,0,0.014184,0.295082,0.005061,0.089069,0,0.323823,0.000708,0,0.68,n
0.470588,0.333333,0,0.022727,0,0.078014,0.07377,0.011257,0.12753,0,0.035915,0.000428,0.181818,0.968,n
0.470588,0.333333,0,0.045455,0,0.078014,0.07377,0.011257,0.12753,0,0.035915,0.00978,0.181818,0.968,n
0.529412,0.555556,0,0.25,0,0.042553,0.02459,0.017681,0.240891,0,0.185847,0.000111,0.363636,0.816,n
0.117647,0.407407,0,0,0,0.035461,0.065574,0.015317,0.157895,0,0.126998,0.00015,0.818182,0.872,n
0.264706,0.444444,0.134615,0.022727,0,0.191489,0.032787,0.108146,0.45749,0,0.153069,0.000003,0.454545,0.848,n
0.441176,0.481481,0.038462,0.113636,0,0.042553,0.057377,0.006108,0.11336,0.027845,0.150216,0.000236,0.909091,0.848,n
0.441176,0.555556,0.038462,0.045455,0,0.049645,0.131148,0.028149,0.119433,0,0.314828,0.000236,0.090909,0.688,n
0.441176,0.444444,0,0.022727,0,0,0.196721,0.001077,0.103239,0.103614,0.127913,0.000236,0.636364,0.872,n
0.529412,0.555556,0.057692,0.022727,0,0.028369,0.008197,0.000196,0.026316,0,0.336324,0.000236,0.454545,0.664,n
0.852941,0.666667,0.115385,0.068182,0,0.120567,0.032787,0.009188,0.078947,0.021336,0.099861,0.003137,0.181818,0.904,n
0.588235,0.518519,0.019231,0.113636,0,0.056738,0.180328,0.005274,0.097166,0,0.183561,0.003137,0.636364,0.816,n
0.558824,0.444444,0.019231,0.090909,0,0.056738,0.090164,0.00479,0.07085,0.009335,0.290434,0.003137,0.181818,0.712,n
0.529412,0.481481,0.038462,0.363636,0,0.028369,0.098361,0.004755,0.068826,0,0.157795,0.003137,0.909091,0.84,n
0.647059,0.481481,0.019231,0,0,0.042553,0.032787,0.001966,0.082996,0,0.350808,0.003137,0.636364,0.648,n
0.676471,0.62963,0.019231,0.181818,0,0.021277,0.07377,0.000394,0.089069,0.007496,0.259333,0.003137,0.090909,0.744,n
0.852941,0.481481,0.038462,0.045455,0,0.056738,0.221311,0.004866,0.091093,0,0.34765,0.003137,0,0.656,n
0.647059,0.518519,0,0.045455,0,0.021277,0.090164,0.010851,0.050607,0,0.298101,0.003137,0.181818,0.704,y
0.470588,0.333333,0.057692,0.386364,0.125,0.056738,0.131148,0.002212,0.1417,0.011672,0.172627,0.003137,0,0.832,n
0.764706,0.37037,0.019231,0.545455,0,0.070922,0.040984,0.011232,0.068826,0,0.143311,0.003137,0.727273,0.856,n
0.529412,0.666667,0.153846,0.045455,0,0.106383,0.032787,0.034756,0.111336,0,0.271072,0.003137,0.636364,0.728,y
0.382353,0.518519,0,0.409091,0,0.446809,0.008197,0.00216,0.188259,0,0.306442,0.003137,0.181818,0.696,n
0.323529,0.555556,0.019231,0.181818,0,0.06383,0.081967,0.051067,0.076923,0.011225,0.181731,0.003137,0.909091,0.816,y
0.352941,0.333333,0,0.045455,0,0.028369,0.172131,0.034505,0.07085,0,0.246417,0.003137,0.727273,0.752,n
0.5,0.444444,0.096154,0.068182,0,0.269504,0.04918,0.002461,0.093117,0,0.191227,0.003137,0.727273,0.808,y
0.470588,0.518519,0,0.113636,0,0.021277,0,0.004554,0.342105,0,0.025613,0.003137,0.545455,0.976,n
0.176471,0.592593,0,0.068182,0,0.056738,0.065574,0.012076,0.281377,0,0.160997,0.003137,0.454545,0.84,y
0.441176,0.518519,0.019231,0.068182,0,0.049645,0.07377,0.01728,0.139676,0,0.273402,0.003137,0.363636,0.728,n
0.617647,0.62963,0,0.022727,0.0625,0.099291,0.229508,0.010778,0.267206,0,0.223352,0.003137,0.636364,0.776,n
0.529412,0.407407,0,0.090909,0,0.049645,0.090164,0.01027,0.143725,0,0.313303,0.003137,0.363636,0.688,n
0.323529,0.296296,0,0.090909,0,0.056738,0.040984,0.008269,0.131579,0,0.344252,0.003137,0.454545,0.656,n
0.352941,0.333333,0.057692,0,0,0.092199,0.04918,0.028149,0.157895,0,0.051684,0.000002,0.181818,0.952,y
0.264706,0.592593,0.076923,0.045455,0,0.141844,0.040984,0.09769,0.119433,0,0.039029,0.018901,0.818182,0.96,y
0.588235,0.592593,0,0.068182,0,0,0.016393,0.010211,0.327935,0,0.16862,0.004653,0.545455,0.832,n
0.294118,0.481481,0,0.113636,0,0.028369,0.090164,0.031668,0.269231,0,0.028205,0.004653,0.181818,0.976,n
0.441176,0.444444,0.019231,0.136364,0,0.028369,0.122951,0.022761,0.165992,0,0.048787,0.004653,0.636364,0.952,n
0.705882,0.555556,0,0.068182,0,0,0.008197,0.005741,0.08502,0.091706,0.222895,0.004653,0.727273,0.776,n
0.5,0.518519,0,0.045455,0,0.014184,0.016393,0.076919,0.034413,0.584551,0.198959,0.004653,0.727273,0.8,n
0.470588,0.555556,0,0.159091,0,0.007092,0.008197,0.00735,0.095142,0.413531,0.204295,0.001686,0,0.8,y
0.294118,0.592593,0.019231,0,0,0.014184,0,0.037227,0.101215,0.362746,0.188439,0.003055,0,0.816,n
0.558824,0.62963,0,0.045455,0.0625,0.007092,0.032787,0.393275,0.032389,0.198869,0.180206,0.003055,0,0.824,n
0.5,0.703704,0.019231,0,0,0.014184,0.040984,0.048545,0.121457,0.175002,0.175328,0.005318,0.727273,0.824,n
0.441176,0.444444,0.019231,0.022727,0,0.021277,0,0.015193,0.052632,0.225715,0.207039,0.000023,0.727273,0.792,n
0.382353,0.481481,0.019231,0.045455,0,0.014184,0.008197,0.014934,0.058704,0.36079,0.191031,0.000023,0.727273,0.808,n
0.323529,0.555556,0.019231,0.068182,0.0625,0.035461,0.081967,0.081076,0.159919,0,0.149562,0.005549,1,0.848,n
0.588235,0.62963,0.096154,0.272727,0,0.12766,0.07377,0.017873,0.222672,0,0.175371,0.015989,0.727273,0.824,n
0.588235,0.666667,0.019231,0.136364,0.0625,0.042553,0.016393,0.009856,0.220648,0,0.165875,0.000027,0.909091,0.832,n
0.470588,0.444444,0.019231,0.136364,0,0.035461,0.081967,0.07901,0.174089,0,0.183909,0.000006,0.636364,0.816,n
0.558824,0.407407,0,0.045455,0,0.014184,0.040984,0.006008,0.362348,0,0.194995,0.000013,0.181818,0.808,n
0.588235,0.666667,0.019231,0.022727,0.0625,0.042553,0.016393,0.009856,0.220648,0,0.165875,0.006538,0.909091,0.832,n
0.529412,0.37037,0,0.022727,0,0.056738,0.155738,0.313924,0.089069,0.022343,0.036743,0.006538,0.090909,0.968,n
0.617647,0.592593,0,0,0,0.028369,0.032787,0.010338,0.068826,0,0.096507,0.006538,0.636364,0.904,n
0.588235,0.481481,0,0,0.0625,0.12766,0.04918,0.005231,0.186235,0,0.067844,0.006538,0.181818,0.936,n
0.5,0.518519,0,0,0,0.12766,0.131148,0.028402,0.129555,0,0.048482,0.006538,0.636364,0.952,n
0.441176,0.444444,0,0,0,0.212766,0.098361,0.004359,0.180162,0,0.045324,0.006538,0,0.96,y
0.088235,0.148148,0,0.136364,0,0,0,0.011966,0.026316,0,0.16618,0.00003,0.818182,0.832,n
0.558824,0.444444,0,0.113636,0,0.049645,0.016393,0.005055,0.192308,0,0.058087,0.00934,0.454545,0.944,y
0.294118,0.333333,0.057692,0,0,0.049645,0.032787,0.325606,0.212551,0,0.058239,0.001472,0.363636,0.944,n
0.441176,0.62963,0.038462,0.113636,0.1875,0.170213,0.081967,0.005813,0.093117,0.008802,0.011587,0.002989,0.272727,0.992,n
0.558824,0.444444,0,0,0,0.049645,0.016393,0.005055,0.192308,0,0.058087,0.006318,0.454545,0.944,y
0.5,0.444444,0.115385,0,0.25,0.255319,0.114754,0.014199,0.11336,0,0.126846,0.006318,0.818182,0.872,n
0.588235,0.555556,0,0,0,0.035461,0.040984,0.010351,0.204453,0,0.270615,0.006318,0.727273,0.728,n
0.352941,0.481481,0.019231,0,0,0.021277,0.016393,0.023269,0.234818,0,0.278695,0.006318,0.727273,0.72,n
0.352941,0.518519,0.038462,0,0,0.06383,0.098361,0.006903,0.188259,0,0.275798,0.006318,0,0.728,y
0.205882,0.518519,0.038462,0,0,0.070922,0.057377,0.007454,0.240891,0,0.282877,0.006318,0.090909,0.72,y
0.470588,0.481481,0,0.090909,0,0.007092,0.065574,0.026853,0.184211,0,0.262687,0.003555,0.727273,0.736,n
0.323529,0.37037,0.038462,0,0,0.021277,0.04918,0.046795,0.123482,0,0.259943,0.000044,0,0.744,y
0.382353,0.333333,0,0,0,0,0.065574,0.005114,0.295547,0,0.294703,0.000044,0.727273,0.704,y
0.411765,0.481481,0.019231,0,0,0.014184,0.07377,0.013367,0.137652,0,0.246831,0.000044,0.727273,0.752,n
0.352941,0.444444,0,0.022727,0,0,0.07377,0.029612,0.271255,0,0.286623,0.000044,0.727273,0.712,n
0.205882,0.518519,0,0,0,0.070922,0.032787,0.018514,0.15587,0,0.244087,0.000044,0,0.76,y
0.235294,0.444444,0.057692,0.113636,0,0.070922,0.016393,0.050373,0.307692,0,0.344448,0.006923,0.454545,0.656,y
0.382353,0.37037,0.038462,0.022727,0.4375,0.120567,0.040984,0.003287,0.07085,0.083984,0.14758,0.215934,0.181818,0.856,y
0.294118,0.592593,0,0,0,0.021277,0.04918,0.016425,0.244939,0,0.286928,0.000533,0.636364,0.712,y
0.382353,0.555556,0.038462,0.045455,0,0.177305,0.040984,0.020105,0.212551,0,0.16348,0.001027,0.181818,0.84,y
0.558824,0.555556,0,0,0,0.042553,0.032787,0.012068,0.048583,0,0.230975,0.000424,0.727273,0.768,n
0.411765,0.444444,0,0.068182,0,0.021277,0.008197,0.015818,0.076923,0,0.238751,0.001972,0.727273,0.76,y
0.647059,0.703704,0.038462,0.090909,0,0.06383,0.016393,0.01958,0.125506,0,0.139957,0.001972,0.090909,0.864,y
0.205882,0.555556,0.057692,0.159091,0,0.163121,0.139344,0.03757,0.109312,0,0.071852,0.000157,0.727273,0.928,y
0.294118,0.444444,0.019231,0.045455,0,0.042553,0.07377,0.024002,0.143725,0,0.3069,0.000018,0.090909,0.696,n
0.441176,0.518519,0.019231,0,0,0.021277,0.016393,0.015359,0.103239,0,0.254759,0.000008,0.727273,0.744,n
0.264706,0.518519,0.019231,0.022727,0,0.049645,0.065574,0.010783,0.1417,0,0.251862,0.002445,0,0.752,y
0.323529,0.259259,0.038462,0,0,0.021277,0.040984,0.039101,0.054656,0.003996,0.00869,0.000158,0.636364,0.992,y
0.294118,0.296296,0.038462,0,0,0.049645,0.04918,0.014704,0.109312,0.037209,0.069064,0.000241,0,0.936,y
0.264706,0.518519,0.192308,0.022727,0,0.141844,0.106557,0.014393,0.342105,0,0.326001,0,0.727273,0.672,n
0.117647,0.481481,0,0.090909,0,0.042553,0.098361,0.011065,0.147773,0,0.267565,0.001362,0,0.736,y
0.235294,0.407407,0,0.045455,0,0,0,0.00055,0.248988,0,0.322451,0.00378,0.181818,0.68,n
0.470588,0.518519,0.019231,0.090909,0.0625,0.092199,0.155738,0.031509,0.17004,0,0.103563,0.009505,0.727273,0.896,y
0.176471,0.481481,0.096154,0,0.125,0.106383,0.040984,0.000914,0.204453,0,0.298362,0.002758,0.181818,0.704,y
0.323529,0.592593,0.057692,0.045455,0,0.141844,0.090164,0.057707,0.101215,0,0.228079,0.006813,0,0.776,y
0.558824,0.592593,0.019231,0.022727,0,0.007092,0.032787,0.020122,0.214575,0,0.0651,0.007912,0.545455,0.936,y
0.382353,0.592593,0,0.045455,0,0.028369,0.008197,0.031221,0.159919,0.00146,0.020277,0.002412,0.181818,0.984,y
0.352941,0.296296,0.019231,0.022727,0,0.085106,0.065574,0.059015,0.157895,0,0.017533,0,0.545455,0.984,y
0.588235,0.62963,0,0.136364,0.0625,0.014184,0.081967,0.057312,0.257085,0.008605,0.012044,0.000116,0.181818,0.992,n
0.5,0.481481,0.038462,0,0.0625,0.092199,0.04918,0.124098,0.17004,0,0.025461,0.000005,0.545455,0.976,n
0.382353,0.518519,0,0.022727,0,0.014184,0.02459,0.080528,0.05668,0,0.064447,0.002357,0.636364,0.936,n
0.470588,0.555556,0,0,0,0,0,0.064728,0.072874,0,0.072374,0.002357,0.636364,0.928,n
0.382353,0.481481,0.019231,0,0,0.028369,0.040984,0.025531,0.060729,0,0.089036,0.002357,0.545455,0.912,n
0.470588,0.444444,0.019231,0,0,0.028369,0.02459,0.056178,0.244939,0.031008,0.113277,0.002357,0.454545,0.888,n
0.558824,0.62963,0,0.022727,0,0.035461,0.016393,0.345923,0.165992,0,0.104434,0.002357,0.636364,0.896,n
0.470588,0.481481,0,0,0.0625,0.014184,0.385246,0.032209,0.228745,0,0.150477,0.01489,0.818182,0.848,n
0.5,0.37037,0.019231,0,0,0.085106,0.098361,0.024411,0.15587,0,0.188483,0.01489,0,0.816,n
0.352941,0.407407,0.019231,0,0,0.014184,0,0.007034,0.010121,0,0.261162,0.01489,0.909091,0.736,n
0.5,0.481481,0.019231,0,0,0.212766,0.032787,0.049414,0.087045,0,0.115716,0.01489,0.181818,0.888,n
0.382353,0.37037,0.019231,0,0.0625,0.035461,0.065574,0.08785,0.178138,0,0.169992,0.01489,0.363636,0.832,n
0.441176,0.592593,0,0.022727,0.1875,0.042553,0.008197,0.008056,0.054656,0,0.124711,0.01489,0,0.88,n
0.529412,0.518519,0,0,0,0.156028,0.057377,0.044554,0.311741,0,0.264865,0.01489,0.454545,0.736,y
0.441176,0.481481,0,0.068182,0,0.014184,0.008197,0.029819,0.338057,0,0.280524,0.01489,0.454545,0.72,n
0.382353,0.481481,0,0,0,0.007092,0,0.06982,0.473684,0,0.305375,0.01489,0.363636,0.696,y
0.558824,0.555556,0,0,0,0.007092,0.040984,0.018336,0.218623,0,0.125626,0.01489,1,0.872,n
0.529412,0.444444,0,0,0,0.021277,0.04918,0.028028,0.184211,0,0.354358,0.01489,0.181818,0.648,y
0.5,0.444444,0.019231,0.045455,0.1875,0.078014,0.02459,0.016155,0.129555,0,0.337239,0.01489,0.272727,0.664,n
0.5,0.62963,0,0,0,0.092199,0.02459,0.043949,0.078947,0,0.108398,0.075824,0.090909,0.896,n
0.470588,0.555556,0.057692,0,0.0625,0.078014,0.303279,0.015087,0.101215,0,0.257547,0.000081,0.363636,0.744,y
0.382353,0.37037,0,0.045455,0,0.078014,0.032787,0.016418,0.15587,0,0.346539,0.000081,0.090909,0.656,n
0.5,0.37037,0.326923,0,0.125,0.439716,0.131148,0.02451,0.143725,0,0.042689,0.000081,0.363636,0.96,n
0.5,0.37037,0.326923,0.295455,0.125,0.439716,0.131148,0.02451,0.143725,0,0.042689,0.000081,0.363636,0.96,n
0.5,0.444444,0.096154,0.5,0,0.156028,0.02459,0.038299,0.147773,0,0.146818,0.004,0.272727,0.856,n
0.558824,0.481481,0.019231,0,0,0.099291,0.02459,0.07932,0.097166,0,0.144684,0.021099,0.545455,0.856,n
0.470588,0.296296,0,0.022727,0,0.007092,0.45082,0.053522,0.174089,0,0.080041,0.000862,0.636364,0.92,n
0.529412,0.444444,0.019231,0,0,0.049645,0.114754,0.058116,0.244939,0.008287,0.072113,0.148351,0.636364,0.928,n
0.441176,0.518519,0,0.113636,0,0.092199,0.245902,0.03128,0.121457,0,0.096049,0.148351,0.636364,0.904,n
0.352941,0.555556,0.192308,0.045455,0.125,0.22695,0.02459,0.029884,0.157895,0,0.200636,0.148351,0.454545,0.8,n
0.352941,0.444444,0.019231,0,0,0.106383,0.02459,0.02451,0.076923,0,0.056257,0.148351,0.636364,0.944,n
0.588235,0.666667,0.057692,0,0.0625,0.12766,0.02459,0.036767,0.153846,0,0.081718,0.148351,0.454545,0.92,n
0.382353,0.259259,0.076923,0.136364,0.0625,0.156028,0.065574,0.060055,0.101215,0,0.233567,0.148351,0.363636,0.768,n
0.411765,0.407407,0.019231,0,0.1875,0.085106,0.07377,0.054403,0.176113,0.010082,0.050464,0.148351,0.363636,0.952,y
0.647059,0.62963,0.038462,0.022727,0,0.212766,0.04918,0.028648,0.109312,0,0.111143,0.148351,0.727273,0.888,n
0.5,0.444444,0.019231,0,0,0.035461,0.07377,0.02155,0.192308,0,0.062508,0.148351,0.909091,0.936,y
0.441176,0.555556,0.076923,0,0.0625,0.219858,0.147541,0.020145,0.44332,0.011346,0.02912,0.148351,0,0.976,y
0.529412,0.703704,0.019231,0,0,0.021277,0.196721,0.002386,0.165992,0,0.33713,0.007637,0.363636,0.664,n
0.764706,0.703704,0.057692,0,0.0625,0.099291,0.155738,0.02375,0.080972,0,0.320316,0.004022,0.454545,0.68,n
0.470588,0.518519,0.019231,0.090909,0,0.234043,0.303279,0.010006,0.153846,0,0.183299,0.007637,0.727273,0.816,n
0.558824,0.62963,0,0.113636,0,0.070922,0.057377,0.015095,0.046559,0,0.304461,0.085164,0.454545,0.696,n
0.617647,0.62963,0.057692,0.090909,0.0625,0.141844,0.04918,0.10865,0.139676,0,0.116631,0.000007,0,0.888,y
0.588235,0.444444,0.076923,0.113636,0,0.056738,0.155738,0.004103,0.293522,0,0.142135,0.000022,0.909091,0.856,n
0.294118,0.481481,0,0.045455,0,0.049645,0.098361,0.017731,0.089069,0,0.245807,0.000003,0.818182,0.752,n
0.411765,0.592593,0.019231,0.159091,0,0.06383,0.098361,0.013293,0.117409,0,0.134316,0.003219,0.818182,0.864,y
0.382353,0.518519,0.153846,0.045455,0.0625,0.148936,0.090164,0.030167,0.080972,0,0.199917,0.000006,0.636364,0.8,n
0.470588,0.518519,0.019231,0.090909,0.0625,0.184397,0.090164,0.061926,0.09919,0,0.164351,0.038461,0,0.84,n
0.529412,0.555556,0,0.090909,0.0625,0.170213,0.032787,0.026063,0.08502,0,0.108442,0.001769,0.090909,0.896,n
0.558824,0.592593,0.019231,0.022727,0,0.177305,0,0.056695,0.080972,0,0.089798,0.001769,0.454545,0.912,n
0.411765,0.481481,0,0.113636,0.0625,0.106383,0.057377,0.021735,0.093117,0,0.085682,0.001769,1,0.912,n
0.470588,0.222222,0.019231,0.045455,0,0.007092,0.098361,0.014474,0.251012,0,0.046957,0.001769,0.818182,0.952,n
0.735294,0.592593,0,0.227273,0,0.007092,0,0.017807,0.038462,0.023812,0.066886,0.001769,0.272727,0.936,n
0.323529,0.518519,0,0.113636,0,0.06383,0.02459,0.066598,0.315789,0,0.153374,0.001769,0.454545,0.848,n
0.411765,0.333333,0,0.113636,0,0,0.008197,0.00057,0.082996,0,0.040663,0.001769,0.636364,0.96,n
0.676471,0.62963,0,0,0.125,0.049645,0.057377,0.000232,0.143725,0,0.075968,0.001769,0.181818,0.928,y
0.470588,0.555556,0,0.136364,0.0625,0.106383,0.204918,0.068382,0.044534,0,0.045128,0.001769,0,0.96,y
0.617647,0.518519,0.038462,0.090909,0,0.078014,0.008197,0.046064,0.131579,0,0.085834,0.001769,1,0.912,n
0.558824,0.740741,0.019231,0.113636,0.3125,0.113475,0.139344,0.022896,0.103239,0,0.157947,0.001769,0.909091,0.84,n
0.5,0.740741,0.096154,0.136364,0.125,0.411348,0.057377,0.035749,0.058704,0,0.187982,0.001769,0.090909,0.816,n
0.764706,0.851852,0.019231,0.022727,0.3125,0.460993,0.04918,0.041507,0.072874,0,0.131572,0.001769,0.181818,0.872,n
0.470588,0.481481,0.019231,0.409091,0,0.028369,0.188525,0.045979,0.080972,0,0.094525,0.001769,0.909091,0.904,n
0.441176,0.37037,0,0.045455,0,0,0.065574,0.000044,0.044534,0,1,0.008516,0,0,n
0.617647,0.444444,0,0.045455,0,0.099291,0.016393,0.652716,0.109312,0,0.186457,0.106593,0.272727,0.816,n
0.529412,0.481481,0,0.068182,0,0.035461,0.016393,0.253277,0.131579,0,0.241343,0.000062,0.363636,0.76,n
0.470588,0.37037,0,0.181818,0,0.056738,0.401639,0.01747,0.281377,0,0.137061,0.001137,0.454545,0.864,n
0.382353,0.444444,0,0.159091,0,0.056738,0.008197,0.084846,0.210526,0,0.117698,0.001137,1,0.88,n
0.441176,0.444444,0.019231,0.272727,0.375,0.148936,0.040984,0.031221,0.020243,0,0.086488,0.00373,0.909091,0.912,n
0.5,0.481481,0.019231,0.045455,0,0.148936,0.065574,0.017786,0.036437,0,0.110685,0.021978,0.818182,0.888,n
0.529412,0.518519,0,0,0,0.035461,0.122951,0.010972,0.082996,0,0.112362,0.021978,0.636364,0.888,y
0.352941,0.37037,0.076923,0,0.0625,0.078014,0.040984,0.005365,0.091093,0.013072,0.002592,0.021978,0.363636,1,n
0.558824,0.481481,0.019231,0.022727,0,0.028369,0.081967,0.110335,0.153846,0.005348,0.003811,0.021978,0.181818,1,n
0.352941,0.37037,0.076923,0,0.0625,0.078014,0.040984,0.005365,0.091093,0.013072,0.002592,0.366483,0.363636,1,n
0.352941,0.666667,0,0.181818,0.125,0.028369,0.07377,0.012923,0.062753,0,0.034151,0.000961,0.454545,0.968,n
0.352941,0.481481,0.038462,0.022727,0,0.198582,0.032787,0.063835,0.172065,0,0.153221,0.012692,0.454545,0.848,n
0.352941,0.148148,0,0.045455,0,0,0.02459,0.001702,0.115385,0,0.120094,0.000242,0.636364,0.88,n
0.441176,0.481481,0,0.136364,0.0625,0.184397,0.04918,0.007256,0.074899,0,0.020125,0.000012,0.181818,0.984,n
0.529412,0.481481,0,0.090909,0,0.056738,0,0.234424,0.119433,0,0.049549,0.000041,0.454545,0.952,n
0.5,0.37037,0,0.068182,0,0.028369,0.02459,0.014199,0.072874,0,0.122882,0.000041,0.272727,0.88,n
0.352941,0.444444,0.038462,0.159091,0,0.070922,0.04918,0.128059,0.119433,0.009393,0.018752,0.000041,0.363636,0.984,y
0.323529,0.185185,0,0,0,0.042553,0.04918,0.019155,0.125506,0,0.075925,0.00019,0.181818,0.928,n
0.382353,0.259259,0,0,0,0.014184,0.065574,0.004018,0.012146,0,0.019471,0.007967,0.272727,0.984,n
0.441176,0.407407,0,0.068182,0,0,0.196721,0.034674,0.153846,0.010896,0.016487,0.000022,0.636364,0.984,n
0.647059,0.444444,0,0,0,0.007092,0.008197,0.001517,0.010121,0.008699,0.011238,0.000102,0.272727,0.992,n
0.352941,0.444444,0,0.022727,0,0.12766,0.098361,0.016267,0.066802,0.025635,0.016161,0.012033,0.727273,0.984,n
0.382353,0.296296,0,0,0,0,0,0.002173,0.016194,0,0.024655,0.000051,0.636364,0.976,n
0.5,0.222222,0,0.068182,0,0,0.090164,0.00306,0.01417,0,0.019166,0.000098,0.272727,0.984,n
0.411765,0.481481,0.038462,0,0.125,0.085106,0.065574,0.02585,0.038462,0.019018,0.024089,0.01489,0.727273,0.976,n
0.352941,0.481481,0,0.295455,0,0.007092,0.032787,0.004784,0.02834,0,0.008799,0.000044,0.636364,0.992,n
0.382353,0.444444,0,0.204545,0,0.06383,0.188525,0.021853,0.07085,0,0.021192,0.000017,0,0.984,n
0.588235,0.518519,0,0.272727,0,0.021277,0.02459,0.057005,0.12753,0,0.008559,0.000017,0.636364,0.992,y
0.382353,0.37037,0.019231,0.045455,0.1875,0.113475,0.04918,0.088127,0.030364,0,0.013569,0.000017,0,0.992,y
0.323529,0.518519,0,0.090909,0,0.219858,0.032787,0.249679,0.076923,0,0.152459,0.000011,0.545455,0.848,n
0.352941,0.518519,0.019231,0,0.0625,0.113475,0.032787,0.030165,0.093117,0.00538,0.021497,0.024175,0,0.984,y
0.617647,0.592593,0.038462,0.227273,0,0.085106,0.081967,0.000986,0.08502,0,0.008233,0.016813,0.727273,0.992,n
0.411765,0.481481,0,0.090909,0.125,0.163121,0.114754,0.009771,0.022267,0.020892,0.005489,0.016813,0,1,n
0.411765,0.222222,0,0.159091,0,0,0,0.001288,0.018219,0,0.016727,0.016813,0.636364,0.984,n
0.205882,0.777778,0,0.25,0.1875,0.028369,0.008197,0.000479,0.022267,0,0.003158,0.016813,0.272727,1,n
0.617647,0.37037,0,0.204545,0,0.042553,0.065574,0.05197,0.172065,0,0.008559,0.016813,0.636364,0.992,y
0.617647,0.62963,0,0.113636,0.0625,0.12766,0.02459,0.015992,0.087045,0.011037,0.063423,0.016813,0.727273,0.936,y
0.5,0.37037,0.057692,0.045455,0,0.113475,0.07377,0.055408,0.064777,0,0.032779,0.00009,0.636364,0.968,y
0.411765,0.444444,0,0.068182,0.0625,0.078014,0.114754,0.01307,0.165992,0,0.12898,0.00123,0.545455,0.872,n
0.470588,0.555556,0,0.204545,0.0625,0.070922,0.081967,0.01695,0.178138,0,0.179749,0.023296,0.090909,0.824,n
0.382353,0.518519,0.038462,0,0,0.042553,0.163934,0.011118,0.1417,0,0.132225,0.000084,0.090909,0.872,n
0.617647,0.444444,0.076923,0,0,0.106383,0.07377,0.007171,0.257085,0,0.185238,0.009945,0.454545,0.816,n
0.411765,0.518519,0,0,0.0625,0.531915,0.188525,0.040536,0.054656,0,0.161759,0.000411,0.363636,0.84,y
0.264706,0.555556,0.038462,0,0.0625,0.092199,0.04918,0.01858,0.192308,0,0.149889,0.000411,0.909091,0.848,n
0.558824,0.37037,0,0.045455,0,0.028369,0.065574,0.003373,0.066802,0,0.035022,0.000411,0.272727,0.968,n
0.705882,0.62963,0.076923,0.318182,0,0.056738,0.016393,0.005068,0.131579,0,0.346234,0.068681,0.181818,0.656,n
0.529412,0.444444,0.019231,0.022727,0,0.014184,0.147541,0.018638,0.147773,0,0.223701,0.000006,0.636364,0.776,n
0.558824,0.518519,0.076923,0,0,0.070922,0.016393,0.005779,0.149798,0,0.253735,0.00013,0.818182,0.744,n
0.558824,0.444444,0.019231,0.136364,0,0.042553,0.040984,0.01027,0.12753,0,0.330683,0.000939,0.090909,0.672,n
0.617647,0.592593,0.076923,0.204545,0.0625,0.085106,0.172131,0.028635,0.064777,0,0.131616,0.020824,0.181818,0.872,n
0.529412,0.481481,0.057692,0,0,0.134752,0.360656,0.033932,0.101215,0,0.179335,0.008241,0.181818,0.824,n
0.558824,0.592593,0.038462,0.227273,0.25,0.099291,0.04918,0.058169,0.078947,0,0.190421,0.00261,0.818182,0.808,n
